;Code;Gender;Age;Mobile;Trial_number;Angle;Step_Angle;Area1;Area2;Area3;n3SquareOrCircle;BiggerCircleOrSquare;PosBig;StimVal;StimVal3;Nalternativas;RT_type1;Response;Correct;Confidence;RT_Confidence;Nsujeto;binary_correct
2938;359eca6c8550326df59f2cd3e9a258d1;f;44;0;58;139,268,255,295,598;-20,943,951,023,932;741,255,915,003,145;704,193,119,252,987;422,515,871,551,792;0;1;1;0,95;0;2;5641;2;FALSE;0,164210526315789;1633;24;0
2939;359eca6c8550326df59f2cd3e9a258d1;f;44;0;59;176,836,553,779,491;-20,943,951,023,932;706,745,814,408,178;671,408,523,687,769;402,845,114,212,662;0;2;2;0,95;0;2;5568;2;TRUE;0,202105263157895;978;24;1
2940;359eca6c8550326df59f2cd3e9a258d1;f;44;0;60;0,605774113731827;20,943,951,023,932;597,222,212,967,961;477,777,770,374,369;477,777,770,374,369;2;1;1;0,8;0,1;3;2689;1;TRUE;0,722105263157895;1345;24;1
2941;359eca6c8550326df59f2cd3e9a258d1;f;44;0;61;266,236,858,450,644;-20,943,951,023,932;578,515,915,568,883;404,961,140,898,218;809,922,281,796,436;0;1;1;0,7;0;2;2405;1;TRUE;0,745263157894737;718;24;1
2942;359eca6c8550326df59f2cd3e9a258d1;f;44;0;62;287,708,949,338,011;-20,943,951,023,932;751,808,302,010,642;676,627,471,809,578;405,976,483,085,747;0;1;1;0,9;0;2;2557;1;TRUE;0,457894736842105;5389;24;1
2943;359eca6c8550326df59f2cd3e9a258d1;f;44;0;63;385,537,219,791,114;20,943,951,023,932;588,824,364,977,163;547,606,659,428,762;109,521,331,885,752;1;1;1;0,93;0,2;3;7921;1;TRUE;0,125263157894737;1020;24;1
2944;359eca6c8550326df59f2cd3e9a258d1;f;44;0;64;178,639,550,558,271;20,943,951,023,932;631,013,251,025,758;586,842,323,453,955;352,105,394,072,373;2;1;1;0,93;0,6;3;1487;1;TRUE;0,589473684210526;1249;24;1
2945;359eca6c8550326df59f2cd3e9a258d1;f;44;0;65;574,914,594,878,882;20,943,951,023,932;546,064,919,946,062;518,761,673,948,759;207,504,669,579,504;0;2;2;0,95;0;2;2349;2;TRUE;0,217894736842105;675;24;1
2946;359eca6c8550326df59f2cd3e9a258d1;f;44;0;66;303,016,670,834,063;20,943,951,023,932;79,549,403,936,899;556,845,827,558,293;222,738,331,023,317;0;1;1;0,7;0;2;1627;1;TRUE;0,70421052631579;598;24;1
2947;359eca6c8550326df59f2cd3e9a258d1;f;44;0;67;393,684,181,025,884;20,943,951,023,932;753,266,723,569,102;602,613,378,855,282;361,568,027,313,169;0;2;2;0,8;0;2;1942;2;TRUE;0,768421052631579;1210;24;1
2948;359eca6c8550326df59f2cd3e9a258d1;f;44;0;68;0,140306620540306;-20,943,951,023,932;897,604,550,074,957;83,477,223,156,971;417,386,115,784,855;2;1;1;0,93;0,5;3;2181;1;TRUE;0,509473684210526;669;24;1
2949;359eca6c8550326df59f2cd3e9a258d1;f;44;0;69;126,462,639,754,006;-20,943,951,023,932;711,997,662,577,473;569,598,130,061,979;284,799,065,030,989;2;1;1;0,8;0,5;3;1952;1;TRUE;0,531578947368421;873;24;1
2950;359eca6c8550326df59f2cd3e9a258d1;f;44;0;70;41,482,581,425,257;-20,943,951,023,932;929,250,453,191,767;743,400,362,553,414;371,700,181,276,707;0;2;2;0,8;0;2;2001;2;TRUE;0,252631578947368;641;24;1
2951;359eca6c8550326df59f2cd3e9a258d1;f;44;0;71;577,106,135,197,756;20,943,951,023,932;839,791,275,952,986;781,005,886,636,277;781,005,886,636,277;0;1;1;0,93;0;2;1915;1;TRUE;0,131578947368421;878;24;1
2952;359eca6c8550326df59f2cd3e9a258d1;f;44;0;72;0,497057011466066;-20,943,951,023,932;109,622,182,146,429;767,355,275,025,002;460,413,165,015,001;0;2;2;0,7;0;2;1255;2;TRUE;0,801052631578947;1129;24;1
2953;359eca6c8550326df59f2cd3e9a258d1;f;44;0;73;541,658,647,916,654;20,943,951,023,932;38,064,580,045,261;266,452,060,316,827;266,452,060,316,827;0;1;1;0,7;0;2;1887;1;TRUE;0,634736842105263;1014;24;1
2954;359eca6c8550326df59f2cd3e9a258d1;f;44;0;74;408,942,324,161,551;-20,943,951,023,932;879,854,019,126,184;835,861,318,169,875;417,930,659,084,937;2;2;2;0,95;0,5;3;2335;2;TRUE;0,251578947368421;710;24;1
2955;359eca6c8550326df59f2cd3e9a258d1;f;44;0;75;514,583,424,021,987;-20,943,951,023,932;694,148,681,229,333;659,441,247,167,866;19,783,237,415,036;2;1;1;0,95;0,3;3;2286;1;TRUE;0,311578947368421;755;24;1
2956;359eca6c8550326df59f2cd3e9a258d1;f;44;0;76;42,077,462,871,959;20,943,951,023,932;79,388,834,987,013;754,193,932,376,624;30,167,757,295,065;0;1;1;0,95;0;2;2575;1;TRUE;0,306315789473684;2185;24;1
2957;359eca6c8550326df59f2cd3e9a258d1;f;44;0;77;33,602,627,584,477;20,943,951,023,932;928,593,288,210,213;863,591,758,035,498;1,727,183,516,071;0;1;1;0,93;0;2;1933;1;TRUE;0,356842105263158;1384;24;1
2958;359eca6c8550326df59f2cd3e9a258d1;f;44;0;78;0,0357684738243712;20,943,951,023,932;774,795,026,095,026;720,559,374,268,374;144,111,874,853,675;1;2;2;0,93;0,2;3;2124;2;TRUE;0,173684210526316;1142;24;1
2959;359eca6c8550326df59f2cd3e9a258d1;f;44;0;79;50,138,516,846,431;-20,943,951,023,932;73,514,937,461,733;588,119,499,693,864;294,059,749,846,932;0;1;1;0,8;0;2;8457;1;TRUE;0,42;2069;24;1
2960;359eca6c8550326df59f2cd3e9a258d1;f;44;0;80;490,292,636,239,045;-20,943,951,023,932;568,019,901,977,125;397,613,931,383,987;795,227,862,767,975;2;1;1;0,7;0,2;3;2052;1;TRUE;0,957894736842105;4430;24;1
2961;359eca6c8550326df59f2cd3e9a258d1;f;44;0;81;252,147,998,572,093;20,943,951,023,932;853,417,878,402,844;76,807,609,056,256;38,403,804,528,128;2;1;1;0,9;0,5;3;2626;1;TRUE;0,169473684210526;1191;24;1
2962;359eca6c8550326df59f2cd3e9a258d1;f;44;0;82;477,747,047,658,282;20,943,951,023,932;636,094,666,564,608;591,568,039,905,086;118,313,607,981,017;0;2;2;0,93;0;2;2895;2;TRUE;0,133684210526316;805;24;1
2963;359eca6c8550326df59f2cd3e9a258d1;f;44;0;83;302,245,259,320,248;-20,943,951,023,932;639,141,487,341,486;511,313,189,873,189;511,313,189,873,189;0;2;2;0,8;0;2;2219;2;TRUE;0,321052631578947;3657;24;1
2964;359eca6c8550326df59f2cd3e9a258d1;f;44;0;84;161,525,062,683,829;-20,943,951,023,932;732,346,555,523,276;659,111,899,970,948;329,555,949,985,474;0;2;2;0,9;0;2;3286;2;TRUE;0,407368421052632;2518;24;1
2965;359eca6c8550326df59f2cd3e9a258d1;f;44;0;85;187,660,498,201,881;20,943,951,023,932;424,605,789,193,121;382,145,210,273,809;764,290,420,547,619;0;2;2;0,9;0;2;3389;2;TRUE;0,238947368421053;4013;24;1
2966;359eca6c8550326df59f2cd3e9a258d1;f;44;0;86;619,464,366,643,114;-20,943,951,023,932;783,441,971,583,775;744,269,873,004,586;297,707,949,201,834;1;2;2;0,95;0,4;3;2751;2;TRUE;0,250526315789474;2266;24;1
2967;359eca6c8550326df59f2cd3e9a258d1;f;44;0;87;217,241,938,187,408;-20,943,951,023,932;100,732,573,400,742;705,128,013,805,195;282,051,205,522,078;0;2;2;0,7;0;2;1312;2;TRUE;0,618947368421053;707;24;1
2968;359eca6c8550326df59f2cd3e9a258d1;f;44;0;88;457,979,153,349,244;20,943,951,023,932;656,947,864,338,472;525,558,291,470,778;262,779,145,735,389;2;2;2;0,8;0,5;3;3761;2;TRUE;0,482105263157895;1901;24;1
2969;359eca6c8550326df59f2cd3e9a258d1;f;44;0;89;0,575915955469682;20,943,951,023,932;67,143,860,721,204;624,437,904,707,197;624,437,904,707,197;1;2;2;0,93;0,1;3;3162;2;TRUE;0,253684210526316;1083;24;1
2970;359eca6c8550326df59f2cd3e9a258d1;f;44;0;90;223,372,139,924,252;-20,943,951,023,932;79,970,402,921,222;743,724,747,167,365;223,117,424,150,209;1;2;2;0,93;0,3;3;1780;2;TRUE;0,170526315789474;881;24;1
2971;359eca6c8550326df59f2cd3e9a258d1;f;44;0;91;425,282,927,209,832;20,943,951,023,932;646,138,208,217,188;452,296,745,752,032;452,296,745,752,032;0;2;2;0,7;0;2;2604;2;TRUE;0,74;1072;24;1
2972;359eca6c8550326df59f2cd3e9a258d1;f;44;0;92;584,482,015,051,536;-20,943,951,023,932;729,291,275,218,388;692,826,711,457,468;692,826,711,457,468;0;1;1;0,95;0;2;3394;2;FALSE;0,154736842105263;968;24;0
2973;359eca6c8550326df59f2cd3e9a258d1;f;44;0;93;0,557513784108061;20,943,951,023,932;115,617,136,751,595;109,836,279,914,015;549,181,399,570,075;0;1;1;0,95;0;2;1277;1;TRUE;0,345263157894737;1498;24;1
2974;359eca6c8550326df59f2cd3e9a258d1;f;44;0;94;155,914,729,977,128;20,943,951,023,932;35,782,049,525,066;339,929,470,488,127;679,858,940,976,254;0;2;2;0,95;0;2;2366;2;TRUE;0,243157894736842;1298;24;1
2975;359eca6c8550326df59f2cd3e9a258d1;f;44;0;95;116,683,071,856,854;-20,943,951,023,932;682,031,207,286,408;634,289,022,776,359;380,573,413,665,816;0;2;2;0,93;0;2;4563;2;TRUE;0,269473684210526;964;24;1
2976;359eca6c8550326df59f2cd3e9a258d1;f;44;0;96;19,572,354,430,231;20,943,951,023,932;766,342,067,926,901;613,073,654,341,521;613,073,654,341,521;0;1;1;0,8;0;2;1748;1;TRUE;0,628421052631579;711;24;1
2977;359eca6c8550326df59f2cd3e9a258d1;f;44;0;97;196,952,806,568,485;-20,943,951,023,932;4,934,071,576,397;39,472,572,611,176;78,945,145,222,352;1;2;2;0,8;0,2;3;5781;1;FALSE;0,121052631578947;835;24;0
2978;359eca6c8550326df59f2cd3e9a258d1;f;44;0;98;270,491,897,104,319;20,943,951,023,932;651,300,783,803,047;455,910,548,662,133;27,354,632,919,728;1;2;2;0,7;0,6;3;2382;2;TRUE;0,586315789473684;1121;24;1
2979;359eca6c8550326df59f2cd3e9a258d1;f;44;0;99;29,187,425,788,302;-20,943,951,023,932;959,786,665,729,335;767,829,332,583,468;767,829,332,583,468;1;2;2;0,8;0,1;3;2764;2;TRUE;0,710526315789474;1108;24;1
2980;359eca6c8550326df59f2cd3e9a258d1;f;44;0;100;17,304,388,486,434;-20,943,951,023,932;726,105,501,111,533;508,273,850,778,073;254,136,925,389,037;0;2;2;0,7;0;2;1158;2;TRUE;0,712631578947368;1172;24;1
2981;359eca6c8550326df59f2cd3e9a258d1;f;44;0;101;0,770405090789085;20,943,951,023,932;546,201,662,414,084;491,581,496,172,676;147,474,448,851,803;0;1;1;0,9;0;2;1769;1;TRUE;0,615789473684211;883;24;1
2982;359eca6c8550326df59f2cd3e9a258d1;f;44;0;102;0,0181937471134128;-20,943,951,023,932;795,360,211,398,507;739,684,996,600,611;739,684,996,600,611;1;1;1;0,93;0,1;3;1915;2;FALSE;0,62;1178;24;0
2983;359eca6c8550326df59f2cd3e9a258d1;f;44;0;103;607,062,725,177,078;-20,943,951,023,932;372,072,511,696,111;3,348,652,605,265;3,348,652,605,265;0;1;1;0,9;0;2;3804;1;TRUE;0,185263157894737;1049;24;1
2984;359eca6c8550326df59f2cd3e9a258d1;f;44;0;104;0,611249751474204;-20,943,951,023,932;64,611,007,508,698;452,277,052,560,886;135,683,115,768,266;0;1;1;0,7;0;2;2135;1;TRUE;0,744210526315789;1005;24;1
2985;359eca6c8550326df59f2cd3e9a258d1;f;44;0;105;300,399,896,611,254;-20,943,951,023,932;103,063,663,354,289;97,910,480,186,575;58,746,288,111,945;2;1;1;0,95;0,6;3;2964;2;FALSE;0,152631578947368;952;24;0
2986;359eca6c8550326df59f2cd3e9a258d1;f;44;0;106;0,99137304807479;20,943,951,023,932;86,366,489,450,393;820,481,649,778,733;164,096,329,955,747;0;1;1;0,95;0;2;1167;1;TRUE;0,732631578947368;1315;24;1
2987;359eca6c8550326df59f2cd3e9a258d1;f;44;0;107;0,264733019004675;20,943,951,023,932;702,539,051,407,428;4,917,773,359,852;2,458,886,679,926;0;1;1;0,7;0;2;1202;1;TRUE;0,949473684210526;1248;24;1
2988;359eca6c8550326df59f2cd3e9a258d1;f;44;0;108;611,177,881,641,555;-20,943,951,023,932;716,762,717,541,766;666,589,327,313,842;333,294,663,656,921;0;2;2;0,93;0;2;1840;2;TRUE;0,352631578947368;1840;24;1
2989;359eca6c8550326df59f2cd3e9a258d1;f;44;0;109;495,248,177,522,493;20,943,951,023,932;721,497,451,632,978;577,197,961,306,382;230,879,184,522,553;1;1;1;0,8;0,4;3;2045;1;TRUE;0,868421052631579;1447;24;1
2990;359eca6c8550326df59f2cd3e9a258d1;f;44;0;110;244,110,462,847,708;-20,943,951,023,932;551,066,839,596,361;495,960,155,636,725;19,838,406,225,469;0;1;1;0,9;0;2;1826;1;TRUE;0,372631578947368;676;24;1
2991;359eca6c8550326df59f2cd3e9a258d1;f;44;0;111;0,248031546265462;-20,943,951,023,932;490,131,864,419,224;441,118,677,977,301;13,233,560,339,319;0;2;2;0,9;0;2;1919;2;TRUE;0,585263157894737;856;24;1
2992;359eca6c8550326df59f2cd3e9a258d1;f;44;0;112;141,859,498,502,809;20,943,951,023,932;234,825,565,540,234;218,387,775,952,418;109,193,887,976,209;0;1;1;0,93;0;2;3580;2;FALSE;0,121052631578947;1051;24;0
2993;359eca6c8550326df59f2cd3e9a258d1;f;44;0;113;60,632,216,947,482;-20,943,951,023,932;778,389,637,011,339;700,550,673,310,205;210,165,201,993,062;1;1;1;0,9;0,3;3;2426;2;FALSE;0,18;1167;24;0
2994;359eca6c8550326df59f2cd3e9a258d1;f;44;0;114;0,644141396940944;20,943,951,023,932;977,024,204,129,086;928,172,993,922,631;928,172,993,922,631;2;2;2;0,95;0,1;3;2323;2;TRUE;0,148421052631579;957;24;1
2995;359eca6c8550326df59f2cd3e9a258d1;f;44;0;115;22,450,347,449,172;20,943,951,023,932;697,177,684,615,193;488,024,379,230,635;488,024,379,230,635;2;1;1;0,7;0,1;3;1726;1;TRUE;0,325263157894737;2796;24;1
2996;359eca6c8550326df59f2cd3e9a258d1;f;44;0;116;493,169,307,851,228;20,943,951,023,932;850,713,694,812,224;595,499,586,368,557;178,649,875,910,567;0;2;2;0,7;0;2;2360;2;TRUE;0,627368421052632;994;24;1
2997;359eca6c8550326df59f2cd3e9a258d1;f;44;0;117;553,200,855,181,565;20,943,951,023,932;535,489,652,961,539;428,391,722,369,231;171,356,688,947,693;2;2;2;0,8;0,4;3;2347;2;TRUE;0,58;1431;24;1
2998;359eca6c8550326df59f2cd3e9a258d1;f;44;0;118;0,0946863059587195;-20,943,951,023,932;737,899,966,127,471;51,652,997,628,923;309,917,985,773,538;0;1;1;0,7;0;2;1795;1;TRUE;0,833684210526316;1160;24;1
2999;359eca6c8550326df59f2cd3e9a258d1;f;44;0;119;279,729,603,826,189;20,943,951,023,932;744,536,650,216,329;595,629,320,173,063;357,377,592,103,838;0;1;1;0,8;0;2;2061;1;TRUE;0,574736842105263;1399;24;1
3000;359eca6c8550326df59f2cd3e9a258d1;f;44;0;120;603,898,558,860,018;-20,943,951,023,932;637,558,673,072,567;605,680,739,418,938;121,136,147,883,788;1;1;1;0,95;0,2;3;2023;2;FALSE;0,355789473684211;1535;24;0
3001;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;1;382,441,903,132,894;20,943,951,023,932;689,449,030,389,606;654,976,578,870,125;654,976,578,870,126;2;2;2;0,95;0,1;3;3418;1;FALSE;0,710682492581602;2808;25;0
3002;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;2;411,878,780,905,957;20,943,951,023,932;936,701,766,454,078;871,132,642,802,293;435,566,321,401,146;1;1;1;0,93;0,5;3;3464;2;FALSE;0,504451038575668;3532;25;0
3003;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;3;322,822,947,057,193;20,943,951,023,932;44,524,479,677,236;356,195,837,417,888;142,478,334,967,155;2;2;2;0,8;0,4;3;2753;2;TRUE;0,597922848664688;5113;25;1
3004;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;4;484,193,704,482,259;-20,943,951,023,932;800,443,591,264,563;640,354,873,011,651;192,106,461,903,495;1;2;2;0,8;0,3;3;2434;2;TRUE;1;1438;25;1
3005;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;5;4,373,091,312,016;-20,943,951,023,932;643,213,420,737,868;578,892,078,664,081;347,335,247,198,449;1;1;1;0,9;0,6;3;2786;1;TRUE;0,593471810089021;1625;25;1
3006;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;6;176,469,647,991,129;-20,943,951,023,932;87,607,031,349,402;814,745,391,549,439;244,423,617,464,832;2;2;2;0,93;0,3;3;5671;2;TRUE;0,497032640949555;3677;25;1
3007;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;7;490,425,932,090,116;20,943,951,023,932;932,689,016,632,385;839,420,114,969,147;167,884,022,993,829;1;1;1;0,9;0,2;3;2829;1;TRUE;0,91839762611276;1017;25;1
3008;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;8;428,226,273,352,967;20,943,951,023,932;923,163,223,640,176;830,846,901,276,159;166,169,380,255,232;0;2;2;0,9;0;2;2413;2;TRUE;1;1846;25;1
3009;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;9;168,160,485,090,775;20,943,951,023,932;691,663,877,257,637;55,333,110,180,611;110,666,220,361,222;0;1;1;0,8;0;2;2334;1;TRUE;0,719584569732938;1185;25;1
3010;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;10;0,0696513745104608;20,943,951,023,932;104,801,422,889,357;733,609,960,225,497;293,443,984,090,199;1;2;2;0,7;0,4;3;2378;2;TRUE;1;1740;25;1
3011;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;11;0,674307247389147;-20,943,951,023,932;726,142,516,158,154;580,914,012,926,523;290,457,006,463,262;2;2;2;0,8;0,5;3;2138;2;TRUE;1;1230;25;1
3012;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;12;486,787,287,496,966;-20,943,951,023,932;635,275,201,725,412;444,692,641,207,789;266,815,584,724,673;2;1;1;0,7;0,6;3;2081;1;TRUE;1;1136;25;1
3013;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;13;320,240,719,750,131;-20,943,951,023,932;63,964,778,887,182;447,753,452,210,274;223,876,726,105,137;2;1;1;0,7;0,5;3;2004;1;TRUE;0,991097922848665;804;25;1
3014;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;14;0,30415557676953;20,943,951,023,932;834,532,827,966,294;776,115,530,008,653;310,446,212,003,461;0;1;1;0,93;0;2;2241;1;TRUE;0,758160237388724;2298;25;1
3015;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;15;211,912,032,608,074;20,943,951,023,932;442,413,735,715,774;420,293,048,929,985;168,117,219,571,994;0;2;2;0,95;0;2;2247;2;TRUE;0,808605341246291;2583;25;1
3016;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;16;194,600,935,202,679;-20,943,951,023,932;997,925,745,678,376;798,340,596,542,701;15,966,811,930,854;1;2;2;0,8;0,2;3;1563;2;TRUE;1;836;25;1
3017;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;17;0,357311556329133;-20,943,951,023,932;847,791,789,653,071;805,402,200,170,417;322,160,880,068,167;0;1;1;0,95;0;2;2579;2;FALSE;1;989;25;0
3018;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;18;569,829,114,975,021;-20,943,951,023,932;81,536,467,238,606;733,828,205,147,454;733,828,205,147,454;2;2;2;0,9;0,1;3;1874;2;TRUE;1;699;25;1
3019;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;19;0,846898028014468;-20,943,951,023,932;886,453,532,108,601;797,808,178,897,741;159,561,635,779,548;0;1;1;0,9;0;2;2321;1;TRUE;0,887240356083086;985;25;1
3020;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;20;613,178,565,791,418;-20,943,951,023,932;729,864,581,224,521;678,774,060,538,805;407,264,436,323,283;2;1;1;0,93;0,6;3;3402;1;TRUE;0,510385756676558;2001;25;1
3021;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;21;315,209,587,049,135;20,943,951,023,932;871,063,135,711,781;783,956,822,140,603;783,956,822,140,603;0;1;1;0,9;0;2;2476;1;TRUE;0,513353115727003;841;25;1
3022;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;22;428,661,942,160,561;20,943,951,023,932;810,126,368,455,044;648,101,094,764,035;648,101,094,764,035;0;2;2;0,8;0;2;1759;2;TRUE;0,989614243323442;1082;25;1
3023;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;23;0,808134553450809;-20,943,951,023,932;432,920,319,211,829;389,628,287,290,646;194,814,143,645,323;2;2;2;0,9;0,5;3;2162;2;TRUE;0,675074183976261;1176;25;1
3024;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;24;172,583,613,857,314;20,943,951,023,932;619,811,742,363,314;557,830,568,126,983;557,830,568,126,983;1;1;1;0,9;0,1;3;2666;1;TRUE;0,798219584569733;1726;25;1
3025;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;25;581,831,829,511,861;-20,943,951,023,932;728,698,836,775,993;655,828,953,098,394;262,331,581,239,357;1;1;1;0,9;0,4;3;2254;1;TRUE;0,704747774480712;2262;25;1
3026;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;26;258,485,842,643,286;-20,943,951,023,932;127,764,978,266,478;11,498,848,043,983;344,965,441,319,491;0;2;2;0,9;0;2;3760;1;FALSE;0,775964391691395;1030;25;0
3027;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;27;225,873,798,531,468;20,943,951,023,932;108,330,173,838,991;866,641,390,711,924;433,320,695,355,962;1;1;1;0,8;0,5;3;1660;1;TRUE;1;583;25;1
3028;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;28;5,570,992,491,345;-20,943,951,023,932;894,587,250,973,883;831,966,143,405,711;166,393,228,681,142;2;1;1;0,93;0,2;3;2057;1;TRUE;0,875370919881306;1099;25;1
3029;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;29;0,268880445555701;20,943,951,023,932;564,577,655,841,695;53,634,877,304,961;321,809,263,829,766;0;2;2;0,95;0;2;2451;2;TRUE;0,541543026706231;661;25;1
3030;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;30;274,093,388,863,873;20,943,951,023,932;424,285,078,433,636;381,856,570,590,273;229,113,942,354,164;0;2;2;0,9;0;2;2372;2;TRUE;0,832344213649852;2307;25;1
3031;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;31;210,321,337,082,212;20,943,951,023,932;45,151,402,166,515;36,121,121,733,212;144,484,486,932,848;0;1;1;0,8;0;2;1692;1;TRUE;1;684;25;1
3032;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;32;560,523,482,157,588;-20,943,951,023,932;847,661,536,204,419;805,278,459,394,198;483,167,075,636,519;0;1;1;0,95;0;2;3411;1;TRUE;0,862017804154303;1550;25;1
3033;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;33;229,105,932,650,459;-20,943,951,023,932;859,172,394,692,735;601,420,676,284,914;300,710,338,142,457;2;2;2;0,7;0,5;3;1547;2;TRUE;1;485;25;1
3034;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;34;436,126,898,735,351;-20,943,951,023,932;561,612,558,325,251;393,128,790,827,675;196,564,395,413,838;0;2;2;0,7;0;2;1964;2;TRUE;1;1676;25;1
3035;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;35;157,247,508,341,214;20,943,951,023,932;29,990,043,328;2,789,074,029,504;2,789,074,029,504;0;1;1;0,93;0;2;2024;1;TRUE;0,86646884272997;1373;25;1
3036;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;36;525,026,352,026,005;-20,943,951,023,932;756,700,208,374,685;529,690,145,862,279;211,876,058,344,912;0;1;1;0,7;0;2;2292;1;TRUE;1;668;25;1
3037;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;37;473,666,158,236,812;-20,943,951,023,932;767,624,193,616,431;614,099,354,893,145;184,229,806,467,943;0;2;2;0,8;0;2;1733;2;TRUE;1;687;25;1
3038;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;38;251,777,379,344,222;-20,943,951,023,932;977,182,329,135,765;684,027,630,395,036;205,208,289,118,511;1;1;1;0,7;0,3;3;1751;1;TRUE;1;643;25;1
3039;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;39;298,396,830,772,284;-20,943,951,023,932;698,062,103,182,457;663,158,998,023,334;132,631,799,604,667;0;1;1;0,95;0;2;2223;1;TRUE;0,636498516320475;876;25;1
3040;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;40;107,142,412,870,391;-20,943,951,023,932;771,986,225,356,155;617,588,980,284,924;617,588,980,284,924;2;1;1;0,8;0,1;3;1797;1;TRUE;1;567;25;1
3041;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;41;355,621,446,519,231;-20,943,951,023,932;741,799,871,591,126;667,619,884,432,014;400,571,930,659,208;2;2;2;0,9;0,6;3;2269;2;TRUE;0,810089020771513;2561;25;1
3042;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;42;521,556,544,308,904;20,943,951,023,932;104,399,982,892,362;970,919,840,898,965;582,551,904,539,379;0;1;1;0,93;0;2;3505;1;TRUE;0,551928783382789;2364;25;1
3043;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;43;600,820,633,313,502;-20,943,951,023,932;734,217,038,057,489;697,506,186,154,614;697,506,186,154,614;0;1;1;0,95;0;2;1804;2;FALSE;0,70919881305638;1289;25;0
3044;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;44;129,995,155,962,438;20,943,951,023,932;82,934,583,954,639;771,291,630,778,143;231,387,489,233,443;0;1;1;0,93;0;2;2330;1;TRUE;0,580118694362018;801;25;1
3045;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;45;387,625,929,561,773;20,943,951,023,932;816,326,670,960,179;759,183,803,992,966;759,183,803,992,966;1;2;2;0,93;0,1;3;1993;2;TRUE;0,522255192878338;807;25;1
3046;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;46;0,290521251325031;20,943,951,023,932;768,918,474,263,286;730,472,550,550,122;438,283,530,330,073;1;1;1;0,95;0,6;3;1690;2;FALSE;0,894658753709199;1485;25;0
3047;dd476c0fab3dd57dcd6079382d0abb7b;m;25;0;47;527,392,591,880,824;20,943,951,023,932;210,443,896,341,143;195,712,823,597,263;391,425,647,194,526;0;1;1;0,93;0;2;1584;1;TRUE;0,86053412462908;770;25;1
