subject,session,run,block,trial_in_block,n_options,dominant_label,alternative_label,excluded_label,response,correct,rt,prop_dominant_dots,dir1_deg,dir2_deg,dir3_deg
11,3,1,1,45,2,2,1,3,2,1,0.5168,0.55,190.761,310.761,70.761
11,3,1,1,46,2,3,1,2,3,1,0.5299,0.55,124.552,244.552,4.552
11,3,1,1,47,2,1,2,3,1,1,0.3965,0.55,256.471,16.471,136.471
11,3,1,1,48,2,3,2,1,2,0,0.9266,0.55,72.287,192.287,312.287
11,3,1,1,49,2,2,3,1,2,1,0.5059,0.55,320.333,80.333,200.333
11,3,1,1,50,2,3,2,1,3,1,0.5671,0.55,145.328,265.328,25.328
11,3,1,2,1,3,1,3,2,1,1,0.5003,0.55,240.756,0.756,120.756
11,3,1,2,2,3,2,3,1,2,1,0.402,0.55,295.549,55.549,175.549
11,3,1,2,3,3,1,3,2,1,1,0.3708,0.55,346.704,106.704,226.704
11,3,1,2,4,3,2,3,1,2,1,0.4537,0.55,154.545,274.545,34.545
11,3,1,2,5,3,3,1,2,3,1,0.6611,0.55,67.658,187.658,307.658
11,3,1,2,6,3,2,1,3,2,1,0.4912,0.55,84.464,204.464,324.464
11,3,1,2,7,3,2,1,3,3,0,0.7125,0.55,349.167,109.167,229.167
11,3,1,2,8,3,1,3,2,1,1,0.4778,0.55,113.525,233.525,353.525
11,3,1,2,9,3,3,1,2,2,0,0.5558,0.55,31.039,151.039,271.039
11,3,1,2,10,3,1,2,3,1,1,1.6399,0.55,76.101,196.101,316.101
11,3,1,2,11,3,2,3,1,1,0,0.5339,0.55,44.328,164.328,284.328
11,3,1,2,12,3,2,3,1,3,0,0.7225,0.55,156.721,276.721,36.721
11,3,1,2,13,3,2,3,1,2,1,0.47,0.55,117.705,237.705,357.705
11,3,1,2,14,3,2,3,1,2,1,0.3886,0.55,238.096,358.096,118.096
11,3,1,2,15,3,1,2,3,2,0,0.551,0.55,159.813,279.813,39.813
11,3,1,2,16,3,3,1,2,1,0,0.6738,0.55,333.446,93.446,213.446
11,3,1,2,17,3,3,2,1,3,1,0.4715,0.55,295.247,55.247,175.247
11,3,1,2,18,3,3,1,2,3,1,0.5503,0.55,349.43,109.43,229.43
11,3,1,2,19,3,2,1,3,2,1,0.7699,0.55,111.777,231.777,351.777
11,3,1,2,20,3,3,1,2,3,1,0.772,0.55,94.209,214.209,334.209
11,3,1,2,21,3,1,2,3,1,1,0.7092,0.55,58.316,178.316,298.316
11,3,1,2,22,3,3,2,1,3,1,0.587,0.55,101.996,221.996,341.996
11,3,1,2,23,3,2,1,3,1,0,0.5647,0.55,147.794,267.794,27.794
11,3,1,2,24,3,1,2,3,3,0,0.7515,0.55,17.347,137.347,257.347
11,3,1,2,25,3,3,1,2,2,0,0.4982,0.55,15.537,135.537,255.537
11,3,1,2,26,3,2,3,1,1,0,0.4806,0.55,16.629,136.629,256.629
11,3,1,2,27,3,2,1,3,1,0,0.4625,0.55,138.257,258.257,18.257
11,3,1,2,28,3,2,1,3,3,0,0.7659,0.55,30.799,150.799,270.799
11,3,1,2,29,3,1,3,2,1,1,0.4643,0.55,268.913,28.913,148.913
11,3,1,2,30,3,2,3,1,1,0,0.8321,0.55,343.007,103.007,223.007
11,3,1,2,31,3,1,2,3,1,1,0.4796,0.55,316.381,76.381,196.381
11,3,1,2,32,3,2,1,3,3,0,0.5747,0.55,336.863,96.863,216.863
11,3,1,2,33,3,3,1,2,3,1,0.473,0.55,229.172,349.172,109.172
11,3,1,2,34,3,2,3,1,3,0,0.5193,0.55,126.929,246.929,6.929
11,3,1,2,35,3,3,2,1,3,1,0.4345,0.55,210.45,330.45,90.45
11,3,1,2,36,3,3,1,2,1,0,0.7865,0.55,4.599,124.599,244.599
11,3,1,2,37,3,2,3,1,2,1,0.4212,0.55,198.507,318.507,78.507
11,3,1,2,38,3,3,2,1,3,1,0.6126,0.55,94.139,214.139,334.139
11,3,1,2,39,3,3,2,1,1,0,0.4626,0.55,34.88,154.88,274.88
11,3,1,2,40,3,3,2,1,2,0,0.5739,0.55,118.942,238.942,358.942
11,3,1,2,41,3,2,1,3,2,1,0.3277,0.55,275.381,35.381,155.381
11,3,1,2,42,3,1,2,3,1,1,0.4129,0.55,267.039,27.039,147.039
11,3,1,2,43,3,2,1,3,3,0,0.8301,0.55,42.097,162.097,282.097
11,3,1,2,44,3,2,1,3,3,0,0.5101,0.55,9.547,129.547,249.547
11,3,1,2,45,3,1,2,3,1,1,0.4595,0.55,289.785,49.785,169.785
11,3,1,2,46,3,3,1,2,1,0,0.8102,0.55,349.86,109.86,229.86
11,3,1,2,47,3,3,1,2,2,0,0.5233,0.55,336.678,96.678,216.678
11,3,1,2,48,3,1,3,2,1,1,0.3914,0.55,263.66,23.66,143.66
11,3,1,2,49,3,1,3,2,2,0,0.5535,0.55,12.697,132.697,252.697
11,3,1,2,50,3,3,2,1,3,1,0.9963,0.55,66.669,186.669,306.669
11,3,1,3,1,2,3,1,2,3,1,0.5906,0.55,181.178,301.178,61.178
11,3,1,3,2,2,3,2,1,3,1,0.5216,0.55,200.607,320.607,80.607
11,3,1,3,3,2,2,3,1,2,1,0.5179,0.55,199.757,319.757,79.757
11,3,1,3,4,2,1,2,3,2,0,0.4665,0.55,105.584,225.584,345.584
11,3,1,3,5,2,2,1,3,1,0,0.417,0.55,103.984,223.984,343.984
11,3,1,3,6,2,3,2,1,2,0,0.9936,0.55,32.205,152.205,272.205
11,3,1,3,7,2,1,2,3,2,0,0.9871,0.55,350.044,110.044,230.044
11,3,1,3,8,2,3,1,2,3,1,0.7078,0.55,83.465,203.465,323.465
11,3,1,3,9,2,2,3,1,3,0,0.8716,0.55,344.977,104.977,224.977
11,3,1,3,10,2,1,3,2,1,1,0.55,0.55,99.671,219.671,339.671
11,3,1,3,11,2,1,3,2,3,0,1.0586,0.55,9.936,129.936,249.936
11,3,1,3,12,2,1,2,3,1,1,0.5357,0.55,203.488,323.488,83.488
11,3,1,3,13,2,1,2,3,1,1,0.4372,0.55,283.696,43.696,163.696
11,3,1,3,14,2,2,1,3,2,1,0.468,0.55,59.336,179.336,299.336
11,3,1,3,15,2,3,1,2,3,1,0.4827,0.55,145.293,265.293,25.293
11,3,1,3,16,2,1,3,2,3,0,0.8491,0.55,336.257,96.257,216.257
11,3,1,3,17,2,3,1,2,3,1,0.4962,0.55,199.245,319.245,79.245
11,3,1,3,18,2,3,1,2,1,0,0.9259,0.55,349.432,109.432,229.432
11,3,1,3,19,2,2,3,1,2,1,0.4104,0.55,144.759,264.759,24.759
11,3,1,3,20,2,2,3,1,2,1,0.5396,0.55,232.757,352.757,112.757
11,3,1,3,21,2,3,2,1,3,1,0.6633,0.55,86.718,206.718,326.718
11,3,1,3,22,2,2,3,1,2,1,0.5258,0.55,145.884,265.884,25.884
11,3,1,3,23,2,3,1,2,1,0,0.9224,0.55,318.691,78.691,198.691
11,3,1,3,24,2,2,3,1,2,1,0.5173,0.55,224.127,344.127,104.127
11,3,1,3,25,2,3,1,2,3,1,0.4987,0.55,104.491,224.491,344.491
11,3,1,3,26,2,3,1,2,3,1,0.4493,0.55,142.482,262.482,22.482
11,3,1,3,27,2,1,3,2,3,0,0.8793,0.55,14.353,134.353,254.353
11,3,1,3,28,2,3,1,2,3,1,0.5099,0.55,69.522,189.522,309.522
11,3,1,3,29,2,2,1,3,2,1,0.4751,0.55,297.882,57.882,177.882
11,3,1,3,30,2,3,2,1,3,1,0.5531,0.55,268.532,28.532,148.532
11,3,1,3,31,2,3,2,1,3,1,0.3882,0.55,203.021,323.021,83.021
11,3,1,3,32,2,1,3,2,3,0,0.6296,0.55,9.229,129.229,249.229
11,3,1,3,33,2,2,3,1,2,1,0.5423,0.55,56.654,176.654,296.654
11,3,1,3,34,2,3,2,1,3,1,0.5061,0.55,286.425,46.425,166.425
11,3,1,3,35,2,1,2,3,1,1,0.4551,0.55,137.848,257.848,17.848
11,3,1,3,36,2,2,3,1,3,0,0.8379,0.55,335.874,95.874,215.874
11,3,1,3,37,2,1,2,3,1,1,0.406,0.55,170.995,290.995,50.995
11,3,1,3,38,2,2,1,3,2,1,0.3752,0.55,260.353,20.353,140.353
11,3,1,3,39,2,1,3,2,3,0,0.6978,0.55,133.751,253.751,13.751
11,3,1,3,40,2,2,1,3,2,1,0.4466,0.55,269.33,29.33,149.33
11,3,1,3,41,2,3,2,1,3,1,0.4632,0.55,221.249,341.249,101.249
11,3,1,3,42,2,2,1,3,2,1,0.4465,0.55,182.949,302.949,62.949
11,3,1,3,43,2,2,1,3,2,1,0.3667,0.55,253.372,13.372,133.372
11,3,1,3,44,2,3,2,1,3,1,0.5122,0.55,102.33,222.33,342.33
11,3,1,3,45,2,2,1,3,2,1,0.4617,0.55,135.164,255.164,15.164
11,3,1,3,46,2,2,1,3,1,0,0.7008,0.55,333.342,93.342,213.342
11,3,1,3,47,2,2,1,3,2,1,0.4509,0.55,248.6,8.6,128.6
11,3,1,3,48,2,2,3,1,2,1,0.4492,0.55,120.585,240.585,0.585
11,3,1,3,49,2,1,2,3,1,1,0.4801,0.55,96.329,216.329,336.329
11,3,1,3,50,2,3,2,1,2,0,0.8145,0.55,325.218,85.218,205.218
11,3,1,4,1,3,3,1,2,3,1,0.5304,0.55,13.558,133.558,253.558
11,3,1,4,2,3,3,2,1,3,1,0.4153,0.55,289.353,49.353,169.353
11,3,1,4,3,3,2,3,1,2,1,0.3515,0.55,251.545,11.545,131.545
11,3,1,4,4,3,2,1,3,2,1,0.4191,0.55,115.327,235.327,355.327
11,3,1,4,5,3,2,3,1,2,1,0.0004,0.55,213.675,333.675,93.675
11,3,1,4,6,3,3,2,1,2,0,0.0003,0.55,185.016,305.016,65.016
11,3,1,4,7,3,1,3,2,1,1,0.8549,0.55,165.497,285.497,45.497
11,3,1,4,8,3,2,3,1,2,1,0.4544,0.55,273.121,33.121,153.121
11,3,1,4,9,3,3,2,1,1,0,0.5319,0.55,31.887,151.887,271.887
11,3,1,4,10,3,3,2,1,3,1,0.4967,0.55,212.263,332.263,92.263
11,3,1,4,11,3,1,3,2,1,1,0.4306,0.55,124.239,244.239,4.239
11,3,1,4,12,3,3,1,2,3,1,0.3991,0.55,284.603,44.603,164.603
11,3,1,4,13,3,1,3,2,1,1,0.4798,0.55,84.518,204.518,324.518
11,3,1,4,14,3,3,1,2,3,1,0.4466,0.55,50.908,170.908,290.908
11,3,1,4,15,3,3,1,2,2,0,1.0866,0.55,20.225,140.225,260.225
11,3,1,4,16,3,1,2,3,1,1,0.3719,0.55,208.569,328.569,88.569
11,3,1,4,17,3,2,3,1,2,1,0.5824,0.55,325.28,85.28,205.28
11,3,1,4,18,3,1,3,2,1,1,0.4158,0.55,304.16,64.16,184.16
11,3,1,4,19,3,3,1,2,3,1,0.5616,0.55,311.381,71.381,191.381
11,3,1,4,20,3,3,1,2,2,0,1.18,0.55,333.764,93.764,213.764
11,3,1,4,21,3,2,3,1,2,1,0.3982,0.55,313.267,73.267,193.267
11,3,1,4,22,3,1,3,2,1,1,0.704,0.55,53.566,173.566,293.566
11,3,1,4,23,3,3,1,2,3,1,0.4685,0.55,259.802,19.802,139.802
11,3,1,4,24,3,2,3,1,2,1,0.5311,0.55,350.866,110.866,230.866
11,3,1,4,25,3,1,3,2,1,1,0.5277,0.55,83.705,203.705,323.705
11,3,1,4,26,3,1,2,3,1,1,0.5086,0.55,292.871,52.871,172.871
11,3,1,4,27,3,1,3,2,1,1,0.5212,0.55,211.184,331.184,91.184
11,3,1,4,28,3,2,3,1,2,1,0.4377,0.55,124.204,244.204,4.204
11,3,1,4,29,3,3,1,2,3,1,0.7096,0.55,129.459,249.459,9.459
11,3,1,4,30,3,3,1,2,2,0,1.1131,0.55,349.206,109.206,229.206
11,3,1,4,31,3,1,3,2,3,0,0.7989,0.55,10.857,130.857,250.857
11,3,1,4,32,3,1,3,2,1,1,0.4643,0.55,36.797,156.797,276.797
11,3,1,4,33,3,1,2,3,1,1,0.8463,0.55,319.909,79.909,199.909
11,3,1,4,34,3,3,1,2,1,0,1.1025,0.55,351.276,111.276,231.276
11,3,1,4,35,3,2,3,1,2,1,0.9312,0.55,316.314,76.314,196.314
11,3,1,4,36,3,3,2,1,3,1,0.5435,0.55,149.103,269.103,29.103
11,3,1,4,37,3,2,1,3,2,1,0.586,0.55,264.575,24.575,144.575
11,3,1,4,38,3,1,3,2,1,1,0.4845,0.55,127.14,247.14,7.14
11,3,1,4,39,3,3,2,1,3,1,0.6746,0.55,144.28,264.28,24.28
11,3,1,4,40,3,2,1,3,3,0,0.5365,0.55,334.085,94.085,214.085
11,3,1,4,41,3,3,1,2,2,0,0.692,0.55,358.476,118.476,238.476
11,3,1,4,42,3,1,3,2,1,1,0.6183,0.55,84.948,204.948,324.948
11,3,1,4,43,3,2,3,1,2,1,0.3862,0.55,211.414,331.414,91.414
11,3,1,4,44,3,3,2,1,2,0,1.3479,0.55,332.678,92.678,212.678
11,3,1,4,45,3,3,2,1,3,1,0.5273,0.55,186.905,306.905,66.905
11,3,1,4,46,3,1,2,3,1,1,0.8752,0.55,99.098,219.098,339.098
11,3,1,4,47,3,3,1,2,3,1,0.4735,0.55,314.004,74.004,194.004
11,3,1,4,48,3,1,2,3,3,0,2.2639,0.55,24.43,144.43,264.43
11,3,1,4,49,3,2,1,3,2,1,0.4603,0.55,189.165,309.165,69.165
11,3,1,4,50,3,2,1,3,2,1,0.5566,0.55,123.269,243.269,3.269
11,3,2,1,1,3,2,1,3,2,1,0.3966,0.55,206.861,326.861,86.861
11,3,2,1,2,3,2,3,1,2,1,0.3987,0.55,101.289,221.289,341.289
11,3,2,1,3,3,3,2,1,3,1,0.5916,0.55,71.686,191.686,311.686
11,3,2,1,4,3,1,2,3,1,1,0.6012,0.55,252.769,12.769,132.769
11,3,2,1,5,3,3,1,2,3,1,0.8184,0.55,357.72,117.72,237.72
11,3,2,1,6,3,2,1,3,2,1,0.6099,0.55,155.115,275.115,35.115
11,3,2,1,7,3,1,2,3,3,0,0.6358,0.55,2.737,122.737,242.737
11,3,2,1,8,3,2,1,3,2,1,0.4349,0.55,297.945,57.945,177.945
11,3,2,1,9,3,3,1,2,3,1,0.6108,0.55,53.184,173.184,293.184
11,3,2,1,10,3,2,1,3,2,1,0.6357,0.55,44.251,164.251,284.251
11,3,2,1,11,3,1,2,3,1,1,0.4506,0.55,267.579,27.579,147.579
11,3,2,1,12,3,2,3,1,2,1,0.5007,0.55,281.809,41.809,161.809
11,3,2,1,13,3,2,3,1,1,0,0.737,0.55,34.905,154.905,274.905
11,3,2,1,14,3,3,1,2,2,0,0.6764,0.55,10.137,130.137,250.137
11,3,2,1,15,3,3,2,1,3,1,0.6187,0.55,84.022,204.022,324.022
11,3,2,1,16,3,1,2,3,1,1,0.467,0.55,274.985,34.985,154.985
11,3,2,1,17,3,2,1,3,3,0,0.5296,0.55,65.22,185.22,305.22
11,3,2,1,18,3,3,1,2,2,0,1.1023,0.55,20.936,140.936,260.936
11,3,2,1,19,3,1,2,3,1,1,0.4985,0.55,285.376,45.376,165.376
11,3,2,1,20,3,2,3,1,2,1,0.4325,0.55,280.845,40.845,160.845
11,3,2,1,21,3,3,1,2,3,1,0.5444,0.55,358.63,118.63,238.63
11,3,2,1,22,3,1,3,2,1,1,1.2753,0.55,187.672,307.672,67.672
11,3,2,1,23,3,2,1,3,2,1,0.5216,0.55,89.045,209.045,329.045
11,3,2,1,24,3,2,1,3,2,1,0.47,0.55,286.251,46.251,166.251
11,3,2,1,25,3,2,1,3,2,1,0.4048,0.55,302.136,62.136,182.136
11,3,2,1,26,3,3,1,2,2,0,0.5496,0.55,353.86,113.86,233.86
11,3,2,1,27,3,1,2,3,1,1,0.7366,0.55,114.839,234.839,354.839
11,3,2,1,28,3,1,2,3,1,1,0.4682,0.55,31.83,151.83,271.83
11,3,2,1,29,3,1,2,3,1,1,0.4979,0.55,196.723,316.723,76.723
11,3,2,1,30,3,2,3,1,2,1,0.48,0.55,91.579,211.579,331.579
11,3,2,1,31,3,2,3,1,2,1,0.4299,0.55,87.795,207.795,327.795
11,3,2,1,32,3,1,2,3,3,0,0.5914,0.55,25.103,145.103,265.103
11,3,2,1,33,3,2,1,3,2,1,0.4734,0.55,22.657,142.657,262.657
11,3,2,1,34,3,2,3,1,2,1,0.52,0.55,253.147,13.147,133.147
11,3,2,1,35,3,3,2,1,3,1,0.5638,0.55,209.301,329.301,89.301
11,3,2,1,36,3,2,3,1,2,1,0.4473,0.55,345.161,105.161,225.161
11,3,2,1,37,3,3,2,1,3,1,0.4301,0.55,206.534,326.534,86.534
11,3,2,1,38,3,3,1,2,3,1,0.5117,0.55,321.903,81.903,201.903
11,3,2,1,39,3,3,1,2,3,1,0.7324,0.55,54.954,174.954,294.954
11,3,2,1,40,3,3,1,2,3,1,0.4322,0.55,187.718,307.718,67.718
11,3,2,1,41,3,3,1,2,3,1,0.5442,0.55,306.798,66.798,186.798
11,3,2,1,42,3,2,1,3,2,1,0.4926,0.55,339.813,99.813,219.813
11,3,2,1,43,3,3,1,2,3,1,0.3611,0.55,204.702,324.702,84.702
11,3,2,1,44,3,2,3,1,2,1,0.3491,0.55,77.402,197.402,317.402
11,3,2,1,45,3,3,1,2,3,1,0.6409,0.55,42.112,162.112,282.112
11,3,2,1,46,3,3,2,1,3,1,0.4243,0.55,277.57,37.57,157.57
11,3,2,1,47,3,1,2,3,1,1,0.521,0.55,37.007,157.007,277.007
11,3,2,1,48,3,2,1,3,2,1,0.3095,0.55,196.666,316.666,76.666
11,3,2,1,49,3,3,1,2,3,1,0.6496,0.55,17.004,137.004,257.004
11,3,2,1,50,3,1,3,2,1,1,0.5633,0.55,220.344,340.344,100.344
11,3,2,2,1,2,2,3,1,2,1,0.4479,0.55,73.515,193.515,313.515
11,3,2,2,2,2,1,2,3,1,1,0.4628,0.55,66.551,186.551,306.551
11,3,2,2,3,2,3,2,1,3,1,0.4782,0.55,232.968,352.968,112.968
11,3,2,2,4,2,2,3,1,2,1,1.8529,0.55,328.914,88.914,208.914
11,3,2,2,5,2,1,2,3,1,1,0.4506,0.55,70.734,190.734,310.734
11,3,2,2,6,2,2,1,3,2,1,0.385,0.55,307.813,67.813,187.813
11,3,2,2,7,2,3,1,2,3,1,0.3707,0.55,184.818,304.818,64.818
11,3,2,2,8,2,2,1,3,2,1,0.3899,0.55,118.397,238.397,358.397
11,3,2,2,9,2,1,3,2,1,1,0.5033,0.55,59.173,179.173,299.173
11,3,2,2,10,2,1,2,3,1,1,0.4528,0.55,228.627,348.627,108.627
11,3,2,2,11,2,2,1,3,2,1,0.3882,0.55,131.575,251.575,11.575
11,3,2,2,12,2,2,1,3,2,1,0.3262,0.55,173.685,293.685,53.685
11,3,2,2,13,2,2,1,3,2,1,0.4592,0.55,92.39,212.39,332.39
11,3,2,2,14,2,3,2,1,2,0,0.9386,0.55,349.967,109.967,229.967
11,3,2,2,15,2,1,2,3,1,1,0.5654,0.55,350.559,110.559,230.559
11,3,2,2,16,2,1,3,2,1,1,0.5608,0.55,163.766,283.766,43.766
11,3,2,2,17,2,3,1,2,3,1,0.5718,0.55,86.95,206.95,326.95
11,3,2,2,18,2,2,3,1,2,1,0.4379,0.55,135.194,255.194,15.194
11,3,2,2,19,2,3,2,1,3,1,0.5979,0.55,191.756,311.756,71.756
11,3,2,2,20,2,1,3,2,1,1,0.4958,0.55,267.971,27.971,147.971
11,3,2,2,21,2,2,3,1,2,1,0.4128,0.55,64.047,184.047,304.047
11,3,2,2,22,2,1,2,3,1,1,0.5748,0.55,139.576,259.576,19.576
11,3,2,2,23,2,1,3,2,1,1,0.4409,0.55,298.539,58.539,178.539
11,3,2,2,24,2,3,1,2,3,1,0.4557,0.55,307.841,67.841,187.841
11,3,2,2,25,2,3,2,1,3,1,0.4881,0.55,79.626,199.626,319.626
11,3,2,2,26,2,3,2,1,3,1,0.3576,0.55,223.927,343.927,103.927
11,3,2,2,27,2,1,3,2,1,1,0.4892,0.55,206.222,326.222,86.222
11,3,2,2,28,2,2,1,3,2,1,0.4543,0.55,170.579,290.579,50.579
11,3,2,2,29,2,2,1,3,2,1,0.4855,0.55,106.126,226.126,346.126
11,3,2,2,30,2,1,2,3,1,1,0.4676,0.55,176.912,296.912,56.912
11,3,2,2,31,2,1,3,2,1,1,0.4822,0.55,268.942,28.942,148.942
11,3,2,2,32,2,3,2,1,3,1,0.5448,0.55,235.166,355.166,115.166
11,3,2,2,33,2,1,2,3,1,1,0.4768,0.55,122.244,242.244,2.244
11,3,2,2,34,2,3,2,1,3,1,0.4744,0.55,209.965,329.965,89.965
11,3,2,2,35,2,2,1,3,2,1,0.456,0.55,181.161,301.161,61.161
11,3,2,2,36,2,3,2,1,3,1,0.4097,0.55,187.556,307.556,67.556
11,3,2,2,37,2,2,1,3,2,1,0.4257,0.55,282.593,42.593,162.593
11,3,2,2,38,2,3,1,2,1,0,1.1624,0.55,330.343,90.343,210.343
11,3,2,2,39,2,1,3,2,1,1,0.4913,0.55,84.806,204.806,324.806
11,3,2,2,40,2,1,2,3,1,1,0.4417,0.55,266.886,26.886,146.886
11,3,2,2,41,2,2,3,1,2,1,0.4098,0.55,238.277,358.277,118.277
11,3,2,2,42,2,1,2,3,1,1,0.4438,0.55,245.951,5.951,125.951
11,3,2,2,43,2,1,2,3,1,1,0.3941,0.55,298.505,58.505,178.505
11,3,2,2,44,2,3,2,1,3,1,0.5251,0.55,110.097,230.097,350.097
11,3,2,2,45,2,1,3,2,1,1,0.4897,0.55,200.874,320.874,80.874
11,3,2,2,46,2,2,3,1,2,1,0.5195,0.55,26.85,146.85,266.85
11,3,2,2,47,2,3,2,1,3,1,0.4671,0.55,132.112,252.112,12.112
11,3,2,2,48,2,1,3,2,1,1,0.4504,0.55,235.702,355.702,115.702
11,3,2,2,49,2,3,2,1,3,1,0.6255,0.55,44.583,164.583,284.583
11,3,2,2,50,2,2,3,1,2,1,0.4256,0.55,240.813,0.813,120.813
11,3,2,3,1,3,3,2,1,3,1,0.4922,0.55,112.006,232.006,352.006
11,3,2,3,2,3,1,2,3,3,0,0.8098,0.55,321.129,81.129,201.129
11,3,2,3,3,3,3,2,1,3,1,0.474,0.55,137.048,257.048,17.048
11,3,2,3,4,3,2,3,1,2,1,0.4567,0.55,185.222,305.222,65.222
11,3,2,3,5,3,3,1,2,1,0,1.4809,0.55,20.744,140.744,260.744
11,3,2,3,6,3,3,2,1,1,0,0.6378,0.55,339.766,99.766,219.766
11,3,2,3,7,3,3,1,2,2,0,1.2854,0.55,0.158,120.158,240.158
11,3,2,3,8,3,2,1,3,2,1,0.3863,0.55,230.44,350.44,110.44
11,3,2,3,9,3,3,1,2,3,1,0.5481,0.55,326.673,86.673,206.673
11,3,2,3,10,3,2,1,3,2,1,0.4325,0.55,136.884,256.884,16.884
11,3,2,3,11,3,3,1,2,1,0,1.152,0.55,40.642,160.642,280.642
11,3,2,3,12,3,2,1,3,3,0,0.7381,0.55,331.554,91.554,211.554
11,3,2,3,13,3,3,2,1,3,1,0.7097,0.55,147.209,267.209,27.209
11,3,2,3,14,3,1,2,3,1,1,0.5873,0.55,102.023,222.023,342.023
11,3,2,3,15,3,1,3,2,3,0,0.5163,0.55,344.712,104.712,224.712
11,3,2,3,16,3,3,1,2,3,1,0.4805,0.55,170.102,290.102,50.102
11,3,2,3,17,3,2,3,1,2,1,0.3834,0.55,264.247,24.247,144.247
11,3,2,3,18,3,1,3,2,2,0,0.8495,0.55,331.459,91.459,211.459
11,3,2,3,19,3,3,1,2,2,0,0.3999,0.55,31.402,151.402,271.402
11,3,2,3,20,3,3,1,2,3,1,0.4502,0.55,220.802,340.802,100.802
11,3,2,3,21,3,1,2,3,1,1,0.5292,0.55,267.015,27.015,147.015
11,3,2,3,22,3,3,1,2,3,1,0.4453,0.55,220.189,340.189,100.189
11,3,2,3,23,3,3,1,2,3,1,0.7012,0.55,133.316,253.316,13.316
11,3,2,3,24,3,1,3,2,1,1,0.4505,0.55,137.101,257.101,17.101
11,3,2,3,25,3,2,3,1,2,1,0.4333,0.55,139.478,259.478,19.478
11,3,2,3,26,3,2,1,3,2,1,0.4976,0.55,33.525,153.525,273.525
11,3,2,3,27,3,3,1,2,3,1,0.5579,0.55,330.389,90.389,210.389
11,3,2,3,28,3,3,1,2,3,1,0.4425,0.55,195.588,315.588,75.588
11,3,2,3,29,3,3,2,1,3,1,0.4902,0.55,358.395,118.395,238.395
11,3,2,3,30,3,3,2,1,3,1,0.3921,0.55,290.951,50.951,170.951
11,3,2,3,31,3,2,1,3,2,1,0.3777,0.55,275.632,35.632,155.632
11,3,2,3,32,3,1,2,3,1,1,0.6844,0.55,271.473,31.473,151.473
11,3,2,3,33,3,2,1,3,2,1,0.4019,0.55,274.712,34.712,154.712
11,3,2,3,34,3,3,2,1,2,0,0.4665,0.55,98.344,218.344,338.344
11,3,2,3,35,3,2,3,1,1,0,0.7369,0.55,39.785,159.785,279.785
11,3,2,3,36,3,3,1,2,3,1,0.5821,0.55,88.696,208.696,328.696
11,3,2,3,37,3,2,3,1,3,0,0.4788,0.55,114.283,234.283,354.283
11,3,2,3,38,3,3,2,1,2,0,0.5586,0.55,112.155,232.155,352.155
11,3,2,3,39,3,3,1,2,1,0,0.6338,0.55,126.736,246.736,6.736
11,3,2,3,40,3,3,1,2,3,1,0.6416,0.55,341.683,101.683,221.683
11,3,2,3,41,3,3,2,1,3,1,0.5372,0.55,120.499,240.499,0.499
11,3,2,3,42,3,3,1,2,3,1,0.4845,0.55,156.95,276.95,36.95
11,3,2,3,43,3,3,1,2,3,1,0.4665,0.55,294.741,54.741,174.741
11,3,2,3,44,3,2,1,3,2,1,0.4331,0.55,223.124,343.124,103.124
11,3,2,3,45,3,1,3,2,3,0,0.5608,0.55,176.566,296.566,56.566
11,3,2,3,46,3,1,3,2,1,1,0.4602,0.55,305.479,65.479,185.479
11,3,2,3,47,3,1,3,2,1,1,0.4908,0.55,245.195,5.195,125.195
11,3,2,3,48,3,3,2,1,3,1,0.5525,0.55,284.703,44.703,164.703
11,3,2,3,49,3,1,2,3,1,1,0.5635,0.55,283.877,43.877,163.877
11,3,2,3,50,3,2,1,3,3,0,0.5913,0.55,16.364,136.364,256.364
11,3,2,4,1,2,2,1,3,2,1,0.3792,0.55,285.855,45.855,165.855
11,3,2,4,2,2,2,1,3,2,1,0.4142,0.55,314.829,74.829,194.829
11,3,2,4,3,2,3,1,2,1,0,0.7193,0.55,189.597,309.597,69.597
11,3,2,4,4,2,2,3,1,2,1,0.6435,0.55,189.553,309.553,69.553
11,3,2,4,5,2,1,3,2,3,0,0.7468,0.55,62.34,182.34,302.34
11,3,2,4,6,2,1,3,2,1,1,0.766,0.55,48.536,168.536,288.536
11,3,2,4,7,2,2,1,3,2,1,0.8646,0.55,15.686,135.686,255.686
11,3,2,4,8,2,3,1,2,3,1,0.5914,0.55,54.548,174.548,294.548
11,3,2,4,9,2,1,3,2,1,1,0.5054,0.55,134.638,254.638,14.638
11,3,2,4,10,2,3,2,1,3,1,0.4863,0.55,219.003,339.003,99.003
11,3,2,4,11,2,2,3,1,3,0,0.7875,0.55,332.396,92.396,212.396
11,3,2,4,12,2,2,3,1,2,1,0.9014,0.55,65.302,185.302,305.302
11,3,2,4,13,2,2,3,1,2,1,0.4328,0.55,280.846,40.846,160.846
11,3,2,4,14,2,2,3,1,2,1,0.466,0.55,118.105,238.105,358.105
11,3,2,4,15,2,1,3,2,1,1,0.4641,0.55,264.074,24.074,144.074
11,3,2,4,16,2,1,3,2,1,1,0.5104,0.55,100.483,220.483,340.483
11,3,2,4,17,2,3,1,2,1,0,0.6202,0.55,15.871,135.871,255.871
11,3,2,4,18,2,1,3,2,1,1,0.5489,0.55,89.497,209.497,329.497
