subject,run,block,condition,trial_in_block,dominant_color,alternative_color,response,correct,confidence,rt_choice,rt_confidence
9,6,3,2,5,2,3,2,1,3,1.8876,2.2026
9,6,3,2,6,2,3,2,1,4,0.9344,1.3506
9,6,3,2,7,1,4,1,1,4,1.1042,1.4184
9,6,3,2,8,3,2,3,1,3,1.1276,1.4953
9,6,3,2,9,4,1,4,1,3,1.4042,1.7187
9,6,3,2,10,4,2,2,0,2,1.4309,1.8629
9,6,3,2,11,2,4,2,1,4,1.2925,1.6766
9,6,3,2,12,3,4,3,1,3,1.3693,2.249
9,6,3,2,13,1,2,1,1,4,1.1513,1.5354
9,6,3,2,14,2,4,2,1,4,0.994,1.3185
9,6,3,2,15,3,4,3,1,2,1.4218,1.7354
9,6,3,2,16,4,3,4,1,4,1.3199,1.6354
9,6,3,2,17,2,4,2,1,3,1.2223,1.9264
9,6,3,2,18,3,4,3,1,4,1.3694,1.7857
9,6,3,2,19,3,2,3,1,3,0.8975,1.2188
9,6,3,2,20,2,4,2,1,4,1.233,1.5518
9,6,3,2,21,1,4,1,1,4,1.346,1.6685
9,6,3,2,22,3,4,3,1,4,1.2475,1.5686
9,6,3,2,23,4,1,4,1,4,1.4248,1.7354
9,6,3,2,24,3,4,3,1,4,1.1472,1.6113
9,6,3,2,25,1,3,1,1,2,1.2591,1.6595
9,6,3,2,26,1,2,1,1,3,1.2572,1.6574
9,6,3,2,27,3,1,3,1,4,1.2072,1.5274
9,6,3,2,28,2,4,2,1,2,1.2427,1.6579
9,6,3,2,29,3,4,4,0,4,1.8965,2.2644
9,6,3,2,30,3,4,3,1,4,1.2936,1.6132
9,6,3,2,31,4,2,4,1,4,1.1975,1.5185
9,6,3,2,32,2,4,2,1,4,1.136,1.4516
9,6,3,2,33,2,4,2,1,4,0.9022,1.2183
9,6,3,2,34,2,4,2,1,4,1.4623,1.8945
9,6,3,2,35,3,4,4,0,3,1.3068,1.6427
10,1,1,2,1,1,2,1,1,2,1.3267,1.9829
10,1,1,2,2,1,3,1,1,3,1.1198,1.8079
10,1,1,2,3,3,4,3,1,3,1.7838,2.3437
10,1,1,2,4,4,3,3,0,3,1.5296,2.953
10,1,1,2,5,4,3,3,0,2,1.6179,2.1619
10,1,1,2,6,3,4,4,0,2,1.3546,2.1871
10,1,1,2,7,2,4,2,1,4,1.4432,1.955
10,1,1,2,8,4,1,4,1,4,1.4284,2.1804
10,1,1,2,9,3,1,3,1,2,2.2054,2.765
10,1,1,2,10,1,3,1,1,1,2.0457,2.4138
10,1,1,2,11,1,4,1,1,2,2.2688,2.8443
10,1,1,2,12,2,1,2,1,3,1.4339,2.1534
10,1,1,2,13,4,1,1,0,3,2.2579,2.7866
10,1,1,2,14,1,2,1,1,4,1.2818,1.9533
10,1,1,2,15,4,3,4,1,1,2.3712,2.7873
10,1,1,2,16,3,2,3,1,4,1.3306,1.6663
10,1,1,2,17,1,2,2,0,2,1.935,2.4147
10,1,1,2,18,1,3,1,1,4,1.1816,1.7259
10,1,1,2,19,4,2,4,1,2,2.4886,3.0965
10,1,1,2,20,1,4,1,1,1,3.6921,4.4757
10,1,1,2,21,1,4,1,1,1,2.5983,2.9338
10,1,1,2,22,2,1,2,1,2,2.1119,2.6557
10,1,1,2,23,2,1,2,1,4,1.6525,2.0368
10,1,1,2,24,1,3,1,1,4,2.1786,3.0101
10,1,1,2,25,4,1,1,0,3,2.2811,3.1128
10,1,1,2,26,3,2,3,1,1,2.5071,3.291
10,1,1,2,27,3,4,3,1,2,1.6696,2.1014
10,1,1,2,28,3,4,3,1,2,1.8895,2.4334
10,1,1,2,29,3,4,3,1,3,1.231,1.6158
10,1,1,2,30,4,2,4,1,4,1.4076,1.8715
10,1,1,2,31,2,4,4,0,2,1.892,2.6447
10,1,1,2,32,1,3,3,0,2,1.7699,2.4573
10,1,1,2,33,1,3,3,0,3,2.1827,2.5187
10,1,1,2,34,3,1,1,0,1,1.9691,2.2858
10,1,1,2,35,4,3,3,0,3,2.5326,2.8532
10,1,2,1,1,3,,4,0,2,1.9903,2.4704
10,1,2,1,2,1,,1,1,2,1.2825,1.6508
10,1,2,1,3,1,,1,1,3,1.296,1.6181
10,1,2,1,4,1,,1,1,4,1.1358,1.4515
10,1,2,1,5,2,,2,1,4,1.6054,1.9415
10,1,2,1,6,3,,3,1,3,1.2723,1.6079
10,1,2,1,7,4,,3,0,3,1.4164,1.7356
10,1,2,1,8,4,,1,0,1,1.8425,2.3061
10,1,2,1,9,4,,1,0,2,1.4614,1.9575
10,1,2,1,10,1,,2,0,2,1.671,1.9858
10,1,2,1,11,4,,4,1,4,1.6226,1.9354
10,1,2,1,12,2,,2,1,3,1.5771,2.0408
10,1,2,1,13,4,,1,0,3,1.7032,2.0874
10,1,2,1,14,4,,3,0,2,1.6994,2.0189
10,1,2,1,15,2,,2,1,2,1.6661,2.0343
10,1,2,1,16,1,,3,0,2,1.2322,1.5518
10,1,2,1,17,2,,2,1,3,1.8422,2.2741
10,1,2,1,18,1,,1,1,1,1.2225,2.4866
10,1,2,1,19,4,,1,0,1,2.0983,2.4195
10,1,2,1,20,2,,2,1,3,1.6321,2.2564
10,1,2,1,21,4,,4,1,2,1.7336,2.1659
10,1,2,1,22,2,,2,1,3,1.3915,1.7112
10,1,2,1,23,4,,4,1,2,1.8028,2.1233
10,1,2,1,24,1,,3,0,2,1.8617,2.1689
10,1,2,1,25,4,,3,0,2,1.47,2.5581
10,1,2,1,26,1,,2,0,3,1.5912,2.119
10,1,2,1,27,2,,2,1,4,1.2659,1.5853
10,1,2,1,28,2,,2,1,4,0.93,1.2514
10,1,2,1,29,3,,2,0,2,1.6805,2.1287
10,1,2,1,30,4,,3,0,1,2.7791,3.2755
10,1,2,1,31,3,,4,0,1,3.1105,3.4781
10,1,2,1,32,1,,1,1,1,1.8333,2.1525
10,1,2,1,33,1,,1,1,1,1.1545,1.4746
10,1,2,1,34,3,,3,1,2,1.4646,1.8485
10,1,2,1,35,1,,1,1,3,1.2622,1.5982
10,1,3,3,1,3,4,3,1,2,1.3494,1.846
10,1,3,3,2,3,4,3,1,3,1.3084,1.8205
10,1,3,3,3,3,4,4,0,3,1.0908,1.5075
10,1,3,3,4,4,3,4,1,3,0.9989,1.3193
10,1,3,3,5,3,4,3,1,4,1.1059,1.6337
10,1,3,3,6,3,4,3,1,4,1.1361,1.5204
10,1,3,3,7,3,4,3,1,4,0.8676,1.1847
10,1,3,3,8,4,3,4,1,4,0.9644,1.2847
10,1,3,3,9,3,4,3,1,4,1.0901,1.4015
10,1,3,3,10,4,3,3,0,2,1.5461,1.946
10,1,3,3,11,4,3,3,0,3,1.1482,1.5799
10,1,3,3,12,3,4,3,1,4,0.8451,1.1812
10,1,3,3,13,4,3,4,1,2,1.4547,2.1433
10,1,3,3,14,4,3,4,1,2,1.3051,2.0569
10,1,3,3,15,4,3,4,1,1,1.9589,2.5824
10,1,3,3,16,4,3,4,1,4,1.871,2.1859
10,1,3,3,17,3,4,3,1,3,0.9179,1.4299
10,1,3,3,18,4,3,3,0,2,1.3581,1.7737
10,1,3,3,19,4,3,4,1,2,1.1109,1.5588
10,1,3,3,20,3,4,3,1,3,1.0645,1.4173
10,1,3,3,21,3,4,3,1,4,1.1363,1.4518
10,1,3,3,22,4,3,4,1,2,1.1739,1.4848
10,1,3,3,23,3,4,3,1,3,0.8911,1.2113
10,1,3,3,24,4,3,4,1,1,1.0832,1.7231
10,1,3,3,25,3,4,3,1,3,0.8707,1.2709
10,1,3,3,26,3,4,3,1,4,0.836,1.1513
10,1,3,3,27,4,3,4,1,2,1.1104,1.5901
10,1,3,3,28,3,4,3,1,2,1.1751,1.5594
10,1,3,3,29,4,3,3,0,1,0.9533,1.7526
10,1,3,3,30,4,3,3,0,1,0.8502,1.168
10,1,3,3,31,3,4,3,1,3,1.2997,1.9239
10,1,3,3,32,3,4,3,1,2,0.9507,1.3989
10,1,3,3,33,3,4,3,1,3,0.7838,1.1012
10,1,3,3,34,4,3,4,1,3,1.1555,1.7798
10,1,3,3,35,4,3,3,0,1,1.0847,1.4016
10,2,1,3,1,1,3,1,1,1,1.4995,2.0757
10,2,1,3,2,1,3,1,1,3,1.1602,1.7842
10,2,1,3,3,3,1,3,1,3,1.1688,1.9686
10,2,1,3,4,1,3,3,0,2,1.6816,2.1134
10,2,1,3,5,3,1,3,1,4,1.2929,1.7245
10,2,1,3,6,1,3,1,1,3,1.1755,1.9117
10,2,1,3,7,1,3,1,1,3,1.2114,1.8357
10,2,1,3,8,1,3,1,1,2,0.9615,1.298
10,2,1,3,9,3,1,3,1,2,0.8942,1.4382
10,2,1,3,10,1,3,1,1,4,0.8209,1.1409
10,2,1,3,11,3,1,3,1,4,1.1442,1.4514
10,2,1,3,12,3,1,3,1,3,0.9266,1.3744
10,2,1,3,13,3,1,3,1,3,0.84,1.1921
10,2,1,3,14,3,1,3,1,1,0.8254,1.2249
10,2,1,3,15,1,3,1,1,3,0.9367,1.3369
10,2,1,3,16,1,3,1,1,2,1.4118,1.7797
10,2,1,3,17,3,1,3,1,3,0.8763,1.2444
10,2,1,3,18,1,3,1,1,3,0.8432,1.6274
10,2,1,3,19,3,1,3,1,4,0.9229,1.3066
10,2,1,3,20,1,3,1,1,2,1.3351,1.767
10,2,1,3,21,3,1,3,1,3,1.5991,1.9188
10,2,1,3,22,3,1,3,1,3,0.8345,1.2016
10,2,1,3,23,1,3,1,1,1,1.0103,1.5225
10,2,1,3,24,3,1,3,1,2,0.9015,1.333
10,2,1,3,25,1,3,1,1,1,1.1047,1.7924
10,2,1,3,26,3,1,3,1,3,1.1932,1.561
10,2,1,3,27,1,3,1,1,2,1.2745,1.787
10,2,1,3,28,1,3,1,1,3,1.1553,1.6029
10,2,1,3,29,3,1,3,1,2,1.2033,1.5555
10,2,1,3,30,1,3,1,1,2,0.9655,1.3007
10,2,1,3,31,1,3,1,1,3,1.5697,2.0334
10,2,1,3,32,1,3,1,1,4,1.0404,1.4561
10,2,1,3,33,3,1,3,1,4,1.0305,1.4622
10,2,1,3,34,1,3,1,1,4,1.0844,1.484
10,2,1,3,35,3,1,3,1,4,1.0251,1.5849
10,2,2,1,1,1,,1,1,2,1.2084,2.376
10,2,2,1,2,4,,3,0,3,1.9449,2.2804
10,2,2,1,3,2,,2,1,4,1.4054,2.045
10,2,2,1,4,3,,3,1,4,1.3232,1.6595
10,2,2,1,5,4,,3,0,4,1.2408,1.5518
10,2,2,1,6,2,,1,0,2,1.1302,1.4984
10,2,2,1,7,3,,3,1,4,1.3115,1.6185
10,2,2,1,8,3,,3,1,4,1.1831,1.5017
10,2,2,1,9,4,,2,0,2,1.6989,2.1148
10,2,2,1,10,3,,3,1,2,2.0303,2.3823
10,2,2,1,11,3,,3,1,1,1.9027,2.3662
10,2,2,1,12,3,,3,1,1,1.3593,1.7434
10,2,2,1,13,4,,4,1,2,1.2417,1.8979
10,2,2,1,14,3,,3,1,3,1.4705,1.8223
10,2,2,1,15,4,,4,1,3,1.0613,1.7651
10,2,2,1,16,2,,4,0,3,1.7271,2.0356
10,2,2,1,17,4,,4,1,1,2.124,2.436
10,2,2,1,18,4,,2,0,1,2.602,2.9199
10,2,2,1,19,2,,2,1,3,1.2515,1.5718
10,2,2,1,20,4,,3,0,3,1.8452,2.1966
10,2,2,1,21,3,,2,0,2,1.4526,1.7687
10,2,2,1,22,4,,4,1,3,1.8137,2.166
10,2,2,1,23,4,,4,1,3,1.0555,1.3682
10,2,2,1,24,2,,2,1,4,1.8805,2.2024
10,2,2,1,25,1,,1,1,4,1.1363,1.4518
10,2,2,1,26,1,,1,1,4,0.9655,1.2848
10,2,2,1,27,3,,4,0,4,1.3632,1.6852
10,2,2,1,28,1,,1,1,4,1.5993,1.9188
10,2,2,1,29,3,,2,0,2,1.2178,1.5863
10,2,2,1,30,2,,2,1,3,2.1311,2.4529
10,2,2,1,31,4,,3,0,2,2.2722,2.7521
10,2,2,1,32,1,,1,1,2,0.9921,1.4725
10,2,2,1,33,1,,2,0,1,1.6699,2.1815
10,2,2,1,34,3,,3,1,3,1.4548,1.7686
10,2,2,1,35,1,,1,1,2,1.3198,1.767
10,2,3,2,1,2,4,2,1,2,4.0073,4.5193
10,2,3,2,2,4,1,4,1,2,1.888,2.5921
10,2,3,2,3,2,1,2,1,4,1.4315,2.2155
10,2,3,2,4,1,2,1,1,4,1.9505,2.287
10,2,3,2,5,1,3,1,1,2,1.4427,1.7939
10,2,3,2,6,4,3,3,0,1,1.7873,2.6673
10,2,3,2,7,1,3,1,1,1,2.5113,2.9592
10,2,3,2,8,4,3,4,1,2,2.5033,3.0795
10,2,3,2,9,1,2,2,0,1,1.4185,1.8509
10,2,3,2,10,2,3,2,1,4,1.6168,2.2086
10,2,3,2,11,4,3,3,0,2,1.8802,2.4554
10,2,3,2,12,3,2,3,1,3,1.7806,2.4849
10,2,3,2,13,4,1,4,1,4,2.1927,2.8001
10,2,3,2,14,3,1,3,1,3,2.3192,3.3593
10,2,3,2,15,2,3,2,1,4,1.2238,1.7036
10,2,3,2,16,2,1,2,1,4,1.0591,1.3955
10,2,3,2,17,1,2,2,0,4,1.6439,2.0121
10,2,3,2,18,3,4,3,1,4,2.0112,2.4281
10,2,3,2,19,1,4,1,1,3,1.4019,1.7187
10,2,3,2,20,4,3,4,1,1,3.0924,3.5728
10,2,3,2,21,2,3,2,1,3,1.2836,1.668
10,2,3,2,22,2,4,2,1,3,1.5367,1.8522
10,2,3,2,23,1,3,1,1,1,1.8787,2.2025
10,2,3,2,24,1,4,1,1,3,1.1658,1.8221
10,2,3,2,25,2,3,2,1,4,1.6693,1.989
10,2,3,2,26,2,4,2,1,4,1.1086,1.4934
10,2,3,2,27,2,1,2,1,2,1.4816,2.1694
10,2,3,2,28,3,4,3,1,3,1.8265,2.3224
10,2,3,2,29,4,1,1,0,1,2.4526,2.7698
10,2,3,2,30,3,1,3,1,4,1.6204,2.0208
10,2,3,2,31,4,3,3,0,4,1.2517,1.5685
10,2,3,2,32,4,3,4,1,4,1.5087,1.8188
10,2,3,2,33,1,3,3,0,2,2.0433,2.5238
10,2,3,2,34,3,1,3,1,4,1.2538,1.5897
10,2,3,2,35,1,4,4,0,2,1.3186,2.3582
10,3,1,1,1,2,,2,1,3,1.4134,1.7498
10,3,1,1,2,1,,3,0,2,1.6004,1.9189
10,3,1,1,3,1,,3,0,1,1.1068,1.4431
10,3,1,1,4,2,,2,1,2,2.106,2.4194
10,3,1,1,5,1,,3,0,3,1.1918,2.136
10,3,1,1,6,2,,2,1,4,1.0901,1.4016
10,3,1,1,7,3,,3,1,1,1.5461,2.154
10,3,1,1,8,2,,2,1,3,1.8119,2.1359
10,3,1,1,9,4,,3,0,2,1.0697,1.3897
10,3,1,1,10,2,,2,1,4,1.3987,1.7826
10,3,1,1,11,4,,4,1,4,1.5033,1.8188
10,3,1,1,12,4,,4,1,3,1.3344,1.8943
10,3,1,1,13,4,,1,0,2,1.6907,2.0421
10,3,1,1,14,1,,4,0,3,1.7049,2.2004
10,3,1,1,15,4,,4,1,2,1.2319,1.6482
10,3,1,1,16,3,,1,0,2,2.4303,2.7532
10,3,1,1,17,1,,2,0,2,2.2225,2.5361
10,3,1,1,18,4,,3,0,3,2.2167,2.9528
10,3,1,1,19,2,,2,1,3,1.3291,1.6973
10,3,1,1,20,1,,3,0,3,2.4458,2.753
10,3,1,1,21,1,,4,0,1,1.7581,2.7817
10,3,1,1,22,2,,2,1,2,1.454,2.174
10,3,1,1,23,2,,2,1,1,1.8302,2.3749
10,3,1,1,24,3,,3,1,3,1.7034,2.4712
10,3,1,1,25,3,,3,1,4,1.0272,1.427
10,3,1,1,26,4,,4,1,3,1.5785,2.0586
10,3,1,1,27,1,,2,0,2,1.7836,2.4396
10,3,1,1,28,4,,4,1,2,1.6536,2.2141
10,3,1,1,29,3,,3,1,3,1.2129,1.5352
10,3,1,1,30,1,,4,0,2,1.8075,2.3034
10,3,1,1,31,1,,1,1,3,1.1065,1.6826
10,3,1,1,32,3,,3,1,4,1.2636,1.7921
10,3,1,1,33,1,,2,0,3,2.0726,3.5762
10,3,1,1,34,2,,2,1,3,1.2074,1.863
10,3,1,1,35,1,,2,0,2,2.2211,2.7171
10,3,2,3,1,3,2,2,0,3,1.7505,2.07
10,3,2,3,2,3,2,3,1,3,1.7788,2.3224
10,3,2,3,3,3,2,3,1,4,1.141,1.4934
10,3,2,3,4,2,3,2,1,3,0.9385,1.6262
10,3,2,3,5,2,3,2,1,3,1.0013,1.3182
10,3,2,3,6,3,2,3,1,4,0.8205,1.1348
10,3,2,3,7,2,3,2,1,3,1.0146,1.3349
10,3,2,3,8,3,2,3,1,2,0.8821,1.2503
10,3,2,3,9,3,2,3,1,2,0.9283,1.2515
10,3,2,3,10,2,3,2,1,3,0.9905,1.3104
10,3,2,3,11,3,2,3,1,3,1.1151,1.435
10,3,2,3,12,3,2,3,1,4,0.9138,1.2347
10,3,2,3,13,3,2,3,1,4,0.8806,1.2014
10,3,2,3,14,2,3,2,1,2,0.9607,1.3928
10,3,2,3,15,2,3,2,1,3,0.8092,1.1774
10,3,2,3,16,3,2,3,1,3,0.8425,1.1513
10,3,2,3,17,2,3,2,1,2,1.1169,1.4353
10,3,2,3,18,3,2,3,1,2,0.7716,1.3475
10,3,2,3,19,3,2,3,1,3,1.0707,1.4069
10,3,2,3,20,3,2,3,1,3,0.7744,1.1431
10,3,2,3,21,2,3,2,1,3,0.8256,1.2253
10,3,2,3,22,2,3,2,1,4,0.809,1.1288
10,3,2,3,23,3,2,3,1,2,1.2128,1.5351
10,3,2,3,24,2,3,3,0,1,2.6708,2.9868
10,3,2,3,25,2,3,2,1,1,0.7898,1.1012
10,3,2,3,26,2,3,2,1,3,0.8268,1.1344
10,3,2,3,27,3,2,3,1,2,0.8937,1.2457
10,3,2,3,28,2,3,2,1,3,0.8603,1.2926
10,3,2,3,29,3,2,2,0,1,0.9532,1.3536
10,3,2,3,30,2,3,2,1,2,0.9159,1.3638
10,3,2,3,31,3,2,3,1,3,0.6379,0.9581
10,3,2,3,32,3,2,3,1,4,1.0489,1.3683
10,3,2,3,33,2,3,2,1,2,0.9136,1.794
10,3,2,3,34,3,2,3,1,3,1.594,1.9022
10,3,2,3,35,3,2,3,1,4,0.7819,1.2302
10,3,3,2,1,2,3,2,1,3,1.4447,1.7518
10,3,3,2,2,4,3,3,0,1,1.47,2.3341
10,3,3,2,3,1,2,2,0,2,1.9361,2.2527
10,3,3,2,4,1,4,4,0,1,1.9089,2.2191
10,3,3,2,5,4,2,4,1,3,1.4355,1.9799
10,3,3,2,6,4,1,4,1,3,1.484,1.8021
10,3,3,2,7,1,3,1,1,1,1.7475,2.1636
10,3,3,2,8,3,1,3,1,2,2.109,2.4936
10,3,3,2,9,1,3,1,1,1,1.513,1.8357
10,3,3,2,10,1,3,1,1,1,1.5028,1.8186
10,3,3,2,11,3,4,4,0,3,1.0465,1.4141
10,3,3,2,12,2,1,2,1,3,1.3106,1.7105
10,3,3,2,13,4,2,4,1,3,1.4336,1.8982
10,3,3,2,14,4,2,4,1,3,1.3103,1.6185
10,3,3,2,15,1,3,1,1,1,2.3495,2.7657
10,3,3,2,16,3,4,3,1,4,1.3419,2.1583
10,3,3,2,17,2,1,2,1,4,1.2552,1.9597
10,3,3,2,18,1,2,1,1,3,1.3369,1.9126
10,3,3,2,19,3,1,3,1,1,2.7003,3.1807
10,3,3,2,20,4,3,3,0,1,2.1396,2.8603
10,3,3,2,21,4,3,3,0,3,2.553,3.0802
10,3,3,2,22,2,3,2,1,4,1.0517,1.4685
10,3,3,2,23,4,3,3,0,3,1.2334,2.0179
10,3,3,2,24,3,2,3,1,4,1.0405,1.3515
10,3,3,2,25,3,1,3,1,2,1.7861,2.2026
10,3,3,2,26,4,3,3,0,4,1.4093,1.8419
10,3,3,2,27,4,2,4,1,4,2.2159,2.7439
10,3,3,2,28,2,3,2,1,4,1.2733,1.5851
10,3,3,2,29,3,1,3,1,4,1.0968,1.5286
10,3,3,2,30,2,1,2,1,2,1.4527,1.9804
10,3,3,2,31,3,1,3,1,3,1.1816,1.5493
10,3,3,2,32,4,1,1,0,1,3.0564,3.3761
10,3,3,2,33,3,4,3,1,1,1.3833,1.7354
10,3,3,2,34,1,3,1,1,3,1.5053,2.05
10,3,3,2,35,4,3,3,0,2,1.967,2.2859
10,4,1,1,1,2,,2,1,3,1.4094,1.7295
10,4,1,1,2,1,,3,0,3,1.213,1.5351
10,4,1,1,3,4,,2,0,2,1.839,2.1519
10,4,1,1,4,1,,2,0,2,1.0809,1.4016
10,4,1,1,5,1,,3,0,2,0.9767,1.2848
10,4,1,1,6,4,,4,1,2,1.0855,1.4214
10,4,1,1,7,4,,4,1,4,1.6529,1.9689
10,4,1,1,8,1,,2,0,2,1.5737,1.8939
10,4,1,1,9,3,,4,0,3,1.0337,1.3515
10,4,1,1,10,1,,1,1,3,0.9958,1.318
10,4,1,1,11,2,,2,1,3,1.1839,1.5518
10,4,1,1,12,2,,1,0,1,0.7695,2.2574
10,4,1,1,13,1,,1,1,3,1.0297,1.4302
10,4,1,1,14,2,,2,1,4,1.038,1.3515
10,4,1,1,15,1,,1,1,3,1.0477,1.432
10,4,1,1,16,1,,2,0,3,1.0397,1.3514
10,4,1,1,17,2,,2,1,4,1.2094,1.5187
10,4,1,1,18,2,,2,1,4,1.2283,1.5518
10,4,1,1,19,1,,1,1,3,1.1505,1.9345
10,4,1,1,20,4,,1,0,3,1.3291,1.6519
10,4,1,1,21,1,,1,1,2,0.8145,1.1346
10,4,1,1,22,4,,3,0,2,1.4578,1.7684
10,4,1,1,23,4,,2,0,1,1.5149,2.315
10,4,1,1,24,4,,1,0,1,1.4544,1.7687
10,4,1,1,25,1,,1,1,2,1.5592,2.6311
10,4,1,1,26,3,,2,0,2,1.4534,1.7688
10,4,1,1,27,1,,1,1,4,0.8055,1.1574
10,4,1,1,28,1,,2,0,3,1.3681,1.6853
10,4,1,1,29,3,,3,1,3,1.1551,1.4685
10,4,1,1,30,4,,2,0,3,1.4329,1.7529
10,4,1,1,31,4,,3,0,3,1.3949,1.7186
10,4,1,1,32,1,,1,1,3,1.6138,1.9355
10,4,1,1,33,2,,3,0,3,1.9842,2.3027
10,4,1,1,34,3,,3,1,3,1.5391,1.8519
10,4,1,1,35,4,,4,1,4,1.3522,1.6685
10,4,2,2,1,3,1,3,1,3,1.5958,1.9188
10,4,2,2,2,1,3,3,0,1,1.4072,2.0148
10,4,2,2,3,4,2,4,1,3,1.5343,2.0144
10,4,2,2,4,2,3,2,1,3,1.6135,2.0612
10,4,2,2,5,2,4,2,1,3,1.7553,2.1233
10,4,2,2,6,2,1,1,0,1,2.0541,2.8536
10,4,2,2,7,1,2,3,0,3,2.002,2.6259
10,4,2,2,8,2,3,2,1,2,1.9928,2.5046
10,4,2,2,9,2,3,2,1,3,1.3317,2.1476
10,4,2,2,10,1,4,1,1,1,1.5972,1.9814
10,4,2,2,11,3,1,3,1,3,2.3178,2.9584
10,4,2,2,12,3,2,3,1,3,1.1428,1.4945
10,4,2,2,13,1,3,1,1,1,1.7716,2.2835
10,4,2,2,14,1,3,1,1,3,1.4236,2.1434
10,4,2,2,15,2,1,1,0,1,2.5855,3.3378
10,4,2,2,16,2,1,2,1,3,1.2181,1.7147
10,4,2,2,17,1,4,1,1,3,1.2943,1.6937
10,4,2,2,18,4,3,4,1,4,1.1949,1.5016
10,4,2,2,19,3,2,3,1,2,1.9824,2.4945
10,4,2,2,20,3,1,3,1,2,2.5697,3.0656
10,4,2,2,21,1,2,1,1,1,1.1659,1.8056
10,4,2,2,22,3,1,3,1,2,1.509,1.8452
10,4,2,2,23,4,2,4,1,4,1.4199,1.7351
10,4,2,2,24,3,2,3,1,2,2.1343,2.4539
10,4,2,2,25,3,2,3,1,2,2.5314,2.8533
10,4,2,2,26,1,2,2,0,1,2.3833,2.7354
10,4,2,2,27,3,1,1,0,1,1.3768,1.6851
10,4,2,2,28,3,1,3,1,3,2.4137,2.7496
10,4,2,2,29,4,3,3,0,1,2.2225,2.6704
10,4,2,2,30,1,2,1,1,4,1.0911,1.5549
10,4,2,2,31,2,1,2,1,4,1.1561,1.4682
10,4,2,2,32,2,3,2,1,4,1.4183,1.7354
10,4,2,2,33,2,3,2,1,4,1.044,1.4119
10,4,2,2,34,1,3,1,1,4,1.0524,1.3682
10,4,2,2,35,4,1,1,0,4,1.0144,1.335
10,4,3,3,1,4,2,2,0,3,2.1841,2.5028
10,4,3,3,2,2,4,2,1,3,1.1226,1.5548
10,4,3,3,3,4,2,4,1,3,1.4604,1.7686
10,4,3,3,4,4,2,4,1,3,1.0698,1.581
10,4,3,3,5,2,4,2,1,2,0.879,1.2143
10,4,3,3,6,2,4,2,1,1,1.5189,1.8872
10,4,3,3,7,4,2,4,1,3,1.0118,1.4435
10,4,3,3,8,4,2,4,1,1,1.0981,1.4657
10,4,3,3,9,2,4,2,1,4,1.0561,1.376
10,4,3,3,10,2,4,2,1,4,0.9377,1.4338
10,4,3,3,11,2,4,2,1,2,1.0085,1.4726
10,4,3,3,12,2,4,2,1,3,1.4778,1.9901
10,4,3,3,13,4,2,4,1,3,0.9498,1.2681
10,4,3,3,14,2,4,2,1,3,0.8676,1.347
10,4,3,3,15,2,4,2,1,3,1.3739,1.6851
10,4,3,3,16,2,4,2,1,4,0.7946,1.118
10,4,3,3,17,4,2,4,1,1,1.0707,1.4385
10,4,3,3,18,2,4,2,1,4,0.9014,1.381
10,4,3,3,19,2,4,2,1,2,0.8307,1.3104
10,4,3,3,20,4,2,4,1,3,1.083,1.6586
10,4,3,3,21,2,4,2,1,3,0.9212,1.4007
10,4,3,3,22,2,4,2,1,2,0.7845,1.1047
10,4,3,3,23,2,4,2,1,3,0.7889,1.2689
10,4,3,3,24,2,4,2,1,2,0.8194,1.1345
10,4,3,3,25,2,4,2,1,1,1.3663,1.6863
10,4,3,3,26,2,4,2,1,3,0.7709,1.4427
10,4,3,3,27,2,4,2,1,4,0.7931,1.1293
10,4,3,3,28,4,2,4,1,4,1.0373,1.4049
10,4,3,3,29,4,2,4,1,2,0.7731,1.0846
10,4,3,3,30,4,2,4,1,3,1.2744,1.6257
10,4,3,3,31,4,2,4,1,4,0.873,1.1849
10,4,3,3,32,4,2,4,1,2,0.8584,1.2268
10,4,3,3,33,4,2,4,1,2,0.6021,1.2577
10,4,3,3,34,2,4,2,1,3,1.1765,1.5443
10,4,3,3,35,2,4,2,1,3,1.0981,1.658
10,5,1,3,1,4,1,1,0,1,1.2221,1.6388
10,5,1,3,2,4,1,4,1,2,0.8051,1.3174
10,5,1,3,3,1,4,1,1,1,1.1049,1.4887
10,5,1,3,4,1,4,1,1,3,0.6937,1.0011
10,5,1,3,5,4,1,4,1,4,0.5421,0.8509
10,5,1,3,6,4,1,4,1,4,0.6207,0.9342
10,5,1,3,7,4,1,4,1,3,0.5009,0.8176
10,5,1,3,8,4,1,4,1,2,0.6477,0.9677
10,5,1,3,9,4,1,4,1,3,0.5008,0.8177
10,5,1,3,10,4,1,4,1,2,0.5007,0.8177
10,5,1,3,11,4,1,4,1,3,0.6737,0.9844
10,5,1,3,12,1,4,1,1,2,0.635,0.9708
10,5,1,3,13,1,4,1,1,3,0.7255,1.0345
10,5,1,3,14,1,4,4,0,3,1.0683,1.5008
10,5,1,3,15,4,1,4,1,2,1.1681,1.5364
10,5,1,3,16,4,1,4,1,3,1.0755,1.3849
10,5,1,3,17,4,1,4,1,2,0.7163,1.0348
10,5,1,3,18,4,1,4,1,2,0.675,0.9845
10,5,1,3,19,1,4,1,1,2,0.6361,0.9511
10,5,1,3,20,4,1,4,1,3,0.8709,1.1845
10,5,1,3,21,4,1,4,1,3,0.7438,1.0513
