subject,session,run,block,trial_in_block,dominant_symbol,response1,correct1,response2,correct2,rt1,rt2
4,1,4,2,2,3,2,0,,,0.0008,0.0
4,1,4,2,3,2,2,1,,,0.0008,0.0
4,1,4,2,4,2,2,1,,,0.0861,0.0
4,1,4,2,5,1,6,0,,,0.2244,0.0
4,1,4,2,6,3,3,1,,,2.5281,0.0
4,1,4,2,7,6,6,1,,,0.1837,0.0
4,1,4,2,8,1,2,0,,,0.3344,0.0
4,1,4,2,9,5,6,0,5,1,0.3615,0.687
4,1,4,2,10,1,5,0,,,0.2729,0.0
4,1,4,2,11,2,1,0,4,0,0.5273,0.7176
4,1,4,2,12,5,5,1,,,0.857,0.0
4,1,4,2,13,3,6,0,3,1,0.3244,0.5711
4,1,4,2,14,4,2,0,4,1,1.1535,0.9332
4,1,4,2,15,2,4,0,5,0,0.493,0.7801
4,1,4,2,16,6,1,0,2,0,0.3262,0.7315
4,1,4,2,17,1,5,0,,,0.711,0.0
4,1,4,2,18,4,5,0,,,1.4592,0.0
4,1,4,2,19,1,1,1,,,0.6891,0.0
4,1,4,2,20,6,6,1,,,0.0009,0.0
4,1,4,2,21,3,3,1,,,0.5457,0.0
4,1,4,2,22,6,6,1,,,2.2003,0.0
4,1,4,2,23,4,6,0,3,0,0.237,0.5981
4,1,4,2,24,5,4,0,3,0,0.9511,0.9949
4,1,4,2,25,5,4,0,5,1,0.7713,0.6153
4,1,4,2,26,2,5,0,4,0,0.5074,0.6501
4,1,4,2,27,3,3,1,,,0.5687,0.0
4,1,4,2,28,2,6,0,,,0.4485,0.0
4,1,4,2,29,4,2,0,,,0.7919,0.0
4,1,4,2,30,3,3,1,,,1.1038,0.0
4,1,4,2,31,5,2,0,5,1,0.5772,1.2763
4,1,4,2,32,4,2,0,,,0.343,0.0
4,1,4,2,33,6,6,1,,,0.001,0.0
4,1,4,2,34,1,1,1,,,0.2718,0.0
4,1,4,2,35,6,6,1,,,0.0197,0.0
4,1,4,2,36,6,6,1,,,0.2091,0.0
4,1,4,2,37,5,1,0,,,0.7897,0.0
4,1,4,2,38,5,6,0,,,0.0626,0.0
4,1,4,2,39,5,5,1,,,0.3094,0.0
4,1,4,2,40,6,6,1,,,0.3111,0.0
4,1,4,2,41,1,1,1,,,0.4717,0.0
4,1,4,2,42,4,6,0,5,0,0.3387,0.6968
4,1,4,2,43,6,2,0,4,0,0.5494,0.5786
4,1,4,2,44,6,6,1,,,0.0009,0.0
4,1,4,2,45,4,5,0,6,0,0.4346,0.4513
4,1,4,2,46,4,2,0,,,0.4261,0.0
4,1,4,2,47,2,2,1,,,0.2265,0.0
4,1,4,2,48,1,1,1,,,0.3754,0.0
4,1,4,2,49,3,5,0,,,0.5173,0.0
4,1,4,2,50,3,5,0,,,0.0008,0.0
4,1,4,3,1,3,2,0,3,1,0.2891,0.6807
4,1,4,3,2,2,2,1,,,0.5228,0.0
4,1,4,3,3,1,5,0,4,0,0.5318,0.8343
4,1,4,3,4,1,6,0,1,1,0.0726,0.2811
4,1,4,3,5,6,6,1,,,0.5234,0.0
4,1,4,3,6,2,6,0,,,0.1008,0.0
4,1,4,3,7,3,5,0,,,1.3552,0.0
4,1,4,3,8,4,6,0,,,0.0122,0.0
4,1,4,3,9,4,2,0,,,0.9179,0.0
4,1,4,3,10,1,5,0,,,0.906,0.0
4,1,4,3,11,6,6,1,,,0.1743,0.0
4,1,4,3,12,3,5,0,4,0,0.4854,1.1564
4,1,4,3,13,5,6,0,,,0.1744,0.0
4,1,4,3,14,4,6,0,,,0.5131,0.0
4,1,4,3,15,5,5,1,,,0.5491,0.0
4,1,4,3,16,5,6,0,,,0.2211,0.0
4,1,4,3,17,1,1,1,,,0.1414,0.0
4,1,4,3,18,6,6,1,,,0.4068,0.0
4,1,4,3,19,1,2,0,,,0.8031,0.0
4,1,4,3,20,6,6,1,,,0.3487,0.0
4,1,4,3,21,6,6,1,,,0.3959,0.0
4,1,4,3,22,6,1,0,2,0,2.0094,0.8587
4,1,4,3,23,3,3,1,,,0.9292,0.0
4,1,4,3,24,6,6,1,,,0.0725,0.0
4,1,4,3,25,2,1,0,,,0.9475,0.0
4,1,4,3,26,5,6,0,,,0.7901,0.0
4,1,4,3,27,4,1,0,5,0,1.0391,0.9995
4,1,4,3,28,6,6,1,,,0.0085,0.0
4,1,4,3,29,5,5,1,,,0.9017,0.0
4,1,4,3,30,2,6,0,,,0.0638,0.0
4,1,4,3,31,2,6,0,1,0,0.038,0.7437
4,1,4,3,32,3,6,0,,,0.1314,0.0
4,1,4,3,33,3,6,0,,,0.0394,0.0
4,1,4,3,34,1,2,0,5,0,0.4949,0.4935
4,1,4,3,35,1,1,1,,,0.7234,0.0
4,1,4,3,36,4,2,0,,,0.7706,0.0
4,1,4,3,37,6,6,1,,,0.2211,0.0
4,1,4,3,38,3,1,0,4,0,0.5137,1.7605
4,1,4,3,39,4,6,0,,,0.0973,0.0
4,1,4,3,40,2,6,0,2,1,0.0011,1.7061
4,1,4,3,41,2,3,0,,,0.6421,0.0
4,1,4,3,42,2,4,0,3,0,0.0491,0.9475
4,1,4,3,43,5,5,1,,,1.7171,0.0
4,1,4,3,44,4,3,0,,,0.9406,0.0
4,1,4,3,45,3,5,0,4,0,0.5764,1.1
4,1,4,3,46,1,1,1,,,0.6155,0.0
4,1,4,3,47,5,2,0,3,0,0.9403,1.2092
4,1,4,3,48,6,6,1,,,0.0009,0.0
4,1,4,3,49,4,2,0,,,0.5276,0.0
4,1,4,3,50,5,3,0,,,0.371,0.0
4,1,4,4,1,2,6,0,,,0.2835,0.0
4,1,4,4,2,4,5,0,,,0.6655,0.0
4,1,4,4,3,3,6,0,4,0,0.6801,1.1516
4,1,4,4,4,5,2,0,,,0.506,0.0
4,1,4,4,5,2,2,1,,,0.5114,0.0
4,1,4,4,6,2,1,0,,,1.001,0.0
4,1,4,4,7,4,3,0,,,0.7131,0.0
4,1,4,4,8,6,1,0,3,0,0.2297,1.5514
4,1,4,4,9,3,6,0,5,0,0.2177,0.7229
4,1,4,4,10,6,6,1,,,0.0626,0.0
4,1,4,4,11,6,6,1,,,0.001,0.0
4,1,4,4,12,4,4,1,,,0.6484,0.0
4,1,4,4,13,1,3,0,,,0.684,0.0
4,1,4,4,14,4,6,0,,,0.2497,0.0
4,1,4,4,15,1,6,0,,,0.0405,0.0
4,1,4,4,16,1,6,0,,,0.2086,0.0
4,1,4,4,17,5,6,0,4,0,0.6731,3.1295
4,1,4,4,18,6,6,1,,,0.0184,0.0
4,1,4,4,19,3,6,0,,,0.001,0.0
4,1,4,4,20,3,2,0,,,0.6176,0.0
4,1,4,4,21,2,6,0,4,0,0.1697,0.5492
4,1,4,4,22,3,5,0,,,0.7763,0.0
4,1,4,4,23,1,2,0,,,0.8665,0.0
4,1,4,4,24,3,4,0,,,1.3844,0.0
4,1,4,4,25,6,6,1,,,0.3615,0.0
4,1,4,4,26,3,6,0,,,0.1523,0.0
4,1,4,4,27,3,3,1,,,0.9861,0.0
4,1,4,4,28,5,6,0,4,0,0.5763,1.6764
4,1,4,4,29,5,6,0,,,0.5442,0.0
4,1,4,4,30,5,5,1,,,1.4911,0.0
4,1,4,4,31,6,6,1,,,0.0208,0.0
4,1,4,4,32,2,2,1,,,0.5775,0.0
4,1,4,4,33,4,4,1,,,0.4876,0.0
4,1,4,4,34,4,6,0,3,0,0.3057,1.1771
4,1,4,4,35,6,6,1,,,0.0009,0.0
4,1,4,4,36,6,2,0,6,1,0.4806,0.6878
4,1,4,4,37,4,6,0,,,0.0663,0.0
4,1,4,4,38,5,5,1,,,1.2256,0.0
4,1,4,4,39,5,6,0,,,0.001,0.0
4,1,4,4,40,2,3,0,,,1.2784,0.0
4,1,4,4,41,1,6,0,,,0.0036,0.0
4,1,4,4,42,6,6,1,,,0.001,0.0
4,1,4,4,43,1,1,1,,,0.0011,0.0
4,1,4,4,44,1,4,0,,,1.3851,0.0
4,1,4,4,45,4,2,0,3,0,0.506,1.2729
4,1,4,4,46,1,6,0,1,1,0.2379,1.0631
4,1,4,4,47,2,2,1,,,0.7133,0.0
4,1,4,4,48,6,6,1,,,0.5066,0.0
4,1,4,4,49,5,3,0,4,0,1.252,0.5319
4,1,4,4,50,2,2,1,,,0.3119,0.0
4,1,5,1,1,6,6,1,,,2.252,0.0
4,1,5,1,2,3,6,0,,,0.0627,0.0
4,1,5,1,3,4,6,0,,,0.1328,0.0
4,1,5,1,4,2,5,0,3,0,0.4566,2.4253
4,1,5,1,5,2,1,0,,,0.3847,0.0
4,1,5,1,6,2,6,0,,,0.001,0.0
4,1,5,1,7,5,6,0,,,0.0196,0.0
4,1,5,1,8,3,5,0,,,0.268,0.0
4,1,5,1,9,1,3,0,4,0,1.146,0.6068
4,1,5,1,10,2,6,0,1,0,0.0009,0.642
4,1,5,1,11,1,6,0,,,0.0971,0.0
4,1,5,1,12,1,2,0,,,0.7911,0.0
4,1,5,1,13,3,6,0,,,0.7038,0.0
4,1,5,1,14,2,1,0,4,0,0.5884,0.9833
4,1,5,1,15,3,3,1,,,1.2411,0.0
4,1,5,1,16,6,6,1,,,0.1649,0.0
4,1,5,1,17,4,4,1,,,0.5239,0.0
4,1,5,1,18,2,1,0,,,0.5487,0.0
4,1,5,1,19,6,6,1,,,0.0394,0.0
4,1,5,1,20,3,1,0,,,0.9162,0.0
4,1,5,1,21,5,6,0,,,0.001,0.0
4,1,5,1,22,6,6,1,,,0.3063,0.0
4,1,5,1,23,2,1,0,,,0.8359,0.0
4,1,5,1,24,6,6,1,,,0.0749,0.0
4,1,5,1,25,6,6,1,,,0.0009,0.0
4,1,5,1,26,3,3,1,,,0.5804,0.0
4,1,5,1,27,3,2,0,,,0.8905,0.0
4,1,5,1,28,2,3,0,,,0.3834,0.0
4,1,5,1,29,5,5,1,,,1.0973,0.0
4,1,5,1,30,6,6,1,,,0.5383,0.0
4,1,5,1,31,6,6,1,,,0.0027,0.0
4,1,5,1,32,6,6,1,,,0.0479,0.0
4,1,5,1,33,4,4,1,,,0.8124,0.0
4,1,5,1,34,1,1,1,,,0.7923,0.0
4,1,5,1,35,4,6,0,4,1,0.102,0.6935
4,1,5,1,36,5,6,0,,,0.1024,0.0
4,1,5,1,37,1,6,0,5,0,0.0275,0.7344
4,1,5,1,38,1,6,0,,,0.0884,0.0
4,1,5,1,39,5,6,0,2,0,0.8478,1.1521
4,1,5,1,40,1,1,1,,,0.7779,0.0
4,1,5,1,41,3,4,0,,,0.584,0.0
4,1,5,1,42,5,5,1,,,0.3293,0.0
4,1,5,1,43,4,6,0,4,1,0.0737,0.4739
4,1,5,1,44,1,6,0,2,0,0.0529,0.5652
4,1,5,1,45,6,6,1,,,0.001,0.0
4,1,5,1,46,5,5,1,,,0.2138,0.0
4,1,5,1,47,4,4,1,,,0.14,0.0
4,1,5,1,48,4,3,0,,,0.1007,0.0
4,1,5,1,49,4,2,0,,,1.1299,0.0
4,1,5,1,50,5,6,0,,,0.2445,0.0
4,1,5,2,1,1,4,0,,,0.9455,0.0
4,1,5,2,2,1,1,1,,,0.2448,0.0
4,1,5,2,3,2,5,0,,,0.3282,0.0
4,1,5,2,4,2,2,1,,,0.5163,0.0
4,1,5,2,5,1,6,0,4,0,0.221,0.5197
4,1,5,2,6,5,6,0,,,0.001,0.0
4,1,5,2,7,1,1,1,,,1.0781,0.0
4,1,5,2,8,6,6,1,,,0.1514,0.0
4,1,5,2,9,1,5,0,2,0,0.176,1.7559
4,1,5,2,10,4,1,0,4,1,0.8926,0.8592
4,1,5,2,11,4,5,0,,,0.4375,0.0
4,1,5,2,12,4,6,0,2,0,0.001,1.4253
4,1,5,2,13,4,5,0,,,1.9674,0.0
4,1,5,2,14,2,1,0,,,0.5192,0.0
4,1,5,2,15,2,1,0,,,0.0921,0.0
4,1,5,2,16,4,6,0,,,0.0331,0.0
4,1,5,2,17,5,1,0,,,0.3617,0.0
4,1,5,2,18,2,2,1,,,0.8998,0.0
4,1,5,2,19,5,4,0,5,1,0.6054,1.4002
4,1,5,2,20,5,2,0,4,0,0.7805,1.0557
4,1,5,2,21,2,2,1,,,0.5587,0.0
4,1,5,2,22,6,6,1,,,0.1979,0.0
4,1,5,2,23,4,4,1,,,0.9078,0.0
4,1,5,2,24,6,6,1,,,0.1963,0.0
4,1,5,2,25,3,6,0,,,0.6015,0.0
4,1,5,2,26,6,6,1,,,0.0908,0.0
4,1,5,2,27,1,2,0,,,0.4692,0.0
4,1,5,2,28,5,1,0,,,0.7149,0.0
4,1,5,2,29,6,6,1,,,0.0073,0.0
4,1,5,2,30,6,6,1,,,0.001,0.0
4,1,5,2,31,2,2,1,,,0.4353,0.0
4,1,5,2,32,6,6,1,,,1.6958,0.0
4,1,5,2,33,2,3,0,,,1.112,0.0
4,1,5,2,34,3,1,0,,,0.6438,0.0
4,1,5,2,35,5,5,1,,,0.5305,0.0
4,1,5,2,36,6,6,1,,,0.1391,0.0
4,1,5,2,37,4,3,0,,,0.6102,0.0
4,1,5,2,38,3,5,0,,,0.419,0.0
4,1,5,2,39,3,6,0,4,0,0.3148,0.8179
4,1,5,2,40,3,2,0,5,0,0.5371,1.0302
4,1,5,2,41,1,5,0,,,0.2295,0.0
4,1,5,2,42,6,6,1,,,0.326,0.0
4,1,5,2,43,3,6,0,,,0.0008,0.0
4,1,5,2,44,5,3,0,,,0.8161,0.0
4,1,5,2,45,5,3,0,,,1.4488,0.0
4,1,5,2,46,3,2,0,,,0.4544,0.0
4,1,5,2,47,6,6,1,,,0.0615,0.0
4,1,5,2,48,3,4,0,,,1.161,0.0
4,1,5,2,49,1,6,0,,,0.0663,0.0
4,1,5,2,50,4,6,0,,,0.1695,0.0
4,1,5,3,1,4,6,0,,,0.2979,0.0
4,1,5,3,2,1,1,1,,,0.1988,0.0
4,1,5,3,3,3,1,0,4,0,0.0773,0.7967
4,1,5,3,4,6,1,0,5,0,0.8538,0.4058
4,1,5,3,5,2,6,0,1,0,0.415,0.3701
4,1,5,3,6,5,5,1,,,0.4284,0.0
4,1,5,3,7,4,4,1,,,0.8402,0.0
4,1,5,3,8,2,2,1,,,0.7402,0.0
4,1,5,3,9,6,6,1,,,0.1802,0.0
4,1,5,3,10,5,1,0,,,0.4423,0.0
4,1,5,3,11,2,2,1,,,0.6102,0.0
4,1,5,3,12,5,4,0,6,0,0.6943,0.7015
4,1,5,3,13,4,6,0,2,0,0.6183,0.4524
4,1,5,3,14,2,4,0,1,0,1.0521,0.7712
4,1,5,3,15,2,2,1,,,0.5573,0.0
4,1,5,3,16,2,1,0,4,0,1.4591,0.6832
4,1,5,3,17,5,1,0,,,0.8727,0.0
4,1,5,3,18,5,5,1,,,0.6863,0.0
4,1,5,3,19,1,6,0,4,0,0.0797,0.6087
4,1,5,3,20,3,3,1,,,0.6885,0.0
4,1,5,3,21,6,6,1,,,0.0504,0.0
4,1,5,3,22,2,1,0,,,0.3516,0.0
4,1,5,3,23,3,1,0,,,0.2815,0.0
4,1,5,3,24,3,3,1,,,0.3759,0.0
4,1,5,3,25,2,6,0,,,0.15,0.0
4,1,5,3,26,6,6,1,,,0.2335,0.0
4,1,5,3,27,5,1,0,4,0,0.3023,0.6776
4,1,5,3,28,6,6,1,,,0.2752,0.0
4,1,5,3,29,1,6,0,,,0.4376,0.0
4,1,5,3,30,5,2,0,4,0,0.541,0.889
4,1,5,3,31,1,1,1,,,0.1105,0.0
4,1,5,3,32,6,6,1,,,0.488,0.0
4,1,5,3,33,3,2,0,,,0.5147,0.0
4,1,5,3,34,1,6,0,,,0.3424,0.0
4,1,5,3,35,3,1,0,,,1.0097,0.0
4,1,5,3,36,6,6,1,,,0.0331,0.0
4,1,5,3,37,6,6,1,,,0.1905,0.0
4,1,5,3,38,6,3,0,4,0,0.5801,0.6237
4,1,5,3,39,6,6,1,,,0.0798,0.0
4,1,5,3,40,1,6,0,,,0.059,0.0
4,1,5,3,41,4,2,0,,,0.5131,0.0
4,1,5,3,42,4,1,0,,,0.4065,0.0
4,1,5,3,43,1,4,0,5,0,0.7341,0.9478
4,1,5,3,44,4,4,1,,,0.6465,0.0
4,1,5,3,45,3,3,1,,,0.4899,0.0
4,1,5,3,46,1,1,1,,,0.211,0.0
4,1,5,3,47,5,6,0,,,0.3121,0.0
4,1,5,3,48,3,6,0,1,0,0.0367,0.7592
4,1,5,3,49,4,1,0,,,0.3527,0.0
4,1,5,3,50,4,6,0,,,0.1399,0.0
4,1,5,4,1,6,6,1,,,0.5908,0.0
4,1,5,4,2,1,2,0,,,0.804,0.0
4,1,5,4,3,5,5,1,,,0.717,0.0
4,1,5,4,4,1,2,0,,,0.7337,0.0
4,1,5,4,5,1,3,0,,,1.1444,0.0
4,1,5,4,6,6,6,1,,,0.2587,0.0
4,1,5,4,7,1,2,0,,,0.9023,0.0
4,1,5,4,8,3,3,1,,,0.763,0.0
4,1,5,4,9,6,4,0,3,0,0.6977,1.1364
4,1,5,4,10,5,6,0,,,0.3795,0.0
4,1,5,4,11,2,6,0,2,1,0.1169,0.7718
4,1,5,4,12,5,6,0,,,0.2102,0.0
4,1,5,4,13,4,5,0,4,1,0.1633,3.0712
4,1,5,4,14,3,2,0,3,1,0.6398,1.2409
4,1,5,4,15,5,2,0,,,0.6285,0.0
4,1,5,4,16,2,6,0,1,0,0.0356,0.3732
4,1,5,4,17,1,3,0,,,0.6232,0.0
4,1,5,4,18,4,3,0,4,1,0.847,0.4484
4,1,5,4,19,6,6,1,,,0.1233,0.0
4,1,5,4,20,2,2,1,,,0.5002,0.0
4,1,5,4,21,6,6,1,,,0.6707,0.0
4,1,5,4,22,5,1,0,,,0.8327,0.0
4,1,5,4,23,2,2,1,,,0.6639,0.0
4,1,5,4,24,6,6,1,,,0.4275,0.0
4,1,5,4,25,6,1,0,,,0.695,0.0
4,1,5,4,26,1,1,1,,,0.1328,0.0
4,1,5,4,27,3,4,0,3,1,0.8936,0.7794
4,1,5,4,28,5,5,1,,,0.2015,0.0
4,1,5,4,29,5,3,0,2,0,0.4957,1.0229
4,1,5,4,30,4,2,0,4,1,0.734,2.5787
4,1,5,4,31,1,1,1,,,0.3115,0.0
4,1,5,4,32,4,1,0,,,0.2959,0.0
4,1,5,4,33,6,4,0,2,0,0.9016,1.2353
4,1,5,4,34,3,1,0,,,0.5069,0.0
4,1,5,4,35,1,3,0,,,0.6555,0.0
4,1,5,4,36,3,2,0,,,0.5093,0.0
4,1,5,4,37,5,5,1,,,0.6103,0.0
4,1,5,4,38,6,6,1,,,0.0009,0.0
4,1,5,4,39,4,2,0,1,0,0.7094,0.8594
4,1,5,4,40,3,6,0,4,0,0.4338,0.9628
4,1,5,4,41,4,2,0,4,1,0.5006,1.0427
4,1,5,4,42,3,3,1,,,0.5818,0.0
4,1,5,4,43,2,6,0,,,0.1405,0.0
4,1,5,4,44,4,4,1,,,0.6871,0.0
4,1,5,4,45,2,6,0,5,0,0.6417,0.7774
4,1,5,4,46,3,6,0,,,0.6111,0.0
4,1,5,4,47,2,6,0,,,0.0835,0.0
4,1,5,4,48,2,2,1,,,0.6504,0.0
4,1,5,4,49,4,6,0,5,0,0.3338,1.5228
4,1,5,4,50,6,6,1,,,0.1265,0.0
4,2,1,1,1,2,2,1,,,0.5213,0.0
4,2,1,1,2,3,2,0,,,0.3706,0.0
4,2,1,1,3,1,2,0,,,0.3015,0.0
4,2,1,1,4,4,4,1,,,0.3467,0.0
4,2,1,1,5,6,6,1,,,0.0749,0.0
4,2,1,1,6,5,5,1,,,0.1177,0.0
4,2,1,1,7,1,2,0,,,0.3189,0.0
4,2,1,1,8,6,6,1,,,0.1396,0.0
4,2,1,1,9,1,4,0,3,0,0.4535,0.6456
4,2,1,1,10,4,6,0,2,0,1.1891,0.8395
4,2,1,1,11,6,6,1,,,0.1912,0.0
4,2,1,1,12,5,2,0,,,0.5021,0.0
4,2,1,1,13,4,2,0,,,0.6669,0.0
4,2,1,1,14,6,5,0,2,0,0.2486,1.3778
4,2,1,1,15,5,5,1,,,0.5795,0.0
4,2,1,1,16,5,1,0,,,0.6986,0.0
4,2,1,1,17,4,2,0,,,0.5029,0.0
4,2,1,1,18,3,3,1,,,0.828,0.0
4,2,1,1,19,6,6,1,,,0.409,0.0
4,2,1,1,20,6,5,0,4,0,0.4064,1.3848
4,2,1,1,21,3,2,0,,,0.5381,0.0
4,2,1,1,22,2,2,1,,,0.35,0.0
4,2,1,1,23,3,6,0,,,0.1414,0.0
4,2,1,1,24,6,6,1,,,0.0502,0.0
4,2,1,1,25,3,5,0,3,1,0.27,1.6063
4,2,1,1,26,5,4,0,,,0.6103,0.0
4,2,1,1,27,1,1,1,,,0.3234,0.0
4,2,1,1,28,5,2,0,5,1,0.5164,1.587
4,2,1,1,29,1,5,0,,,0.5768,0.0
4,2,1,1,30,1,1,1,,,0.6902,0.0
4,2,1,1,31,6,6,1,,,0.1003,0.0
4,2,1,1,32,5,6,0,,,0.3511,0.0
4,2,1,1,33,2,6,0,1,0,0.0009,0.765
4,2,1,1,34,2,1,0,2,1,0.9668,1.187
4,2,1,1,35,4,4,1,,,0.5612,0.0
4,2,1,1,36,1,1,1,,,0.1839,0.0
4,2,1,1,37,2,2,1,,,0.5427,0.0
4,2,1,1,38,2,4,0,,,1.1755,0.0
4,2,1,1,39,6,6,1,,,0.001,0.0
4,2,1,1,40,3,2,0,4,0,0.4309,0.7686
4,2,1,1,41,4,4,1,,,0.7155,0.0
4,2,1,1,42,4,4,1,,,0.3325,0.0
4,2,1,1,43,3,2,0,,,0.4602,0.0
4,2,1,1,44,2,6,0,,,0.1633,0.0
4,2,1,1,45,3,3,1,,,1.5588,0.0
4,2,1,1,46,4,2,0,,,0.4527,0.0
4,2,1,1,47,1,1,1,,,0.621,0.0
4,2,1,1,48,2,2,1,,,0.2411,0.0
4,2,1,1,49,5,5,1,,,1.6217,0.0
4,2,1,1,50,6,6,1,,,0.386,0.0
4,2,1,2,1,2,2,1,,,0.5421,0.0
4,2,1,2,2,5,3,0,4,0,1.302,0.468
4,2,1,2,3,3,2,0,,,0.8898,0.0
4,2,1,2,4,2,6,0,,,0.2232,0.0
4,2,1,2,5,2,2,1,,,0.4799,0.0
4,2,1,2,6,1,3,0,4,0,0.9868,0.6616
4,2,1,2,7,3,2,0,1,0,0.5012,0.6759
4,2,1,2,8,4,4,1,,,0.2739,0.0
4,2,1,2,9,6,6,1,,,0.0845,0.0
4,2,1,2,10,3,3,1,,,1.1197,0.0
4,2,1,2,11,4,2,0,,,0.4483,0.0
4,2,1,2,12,2,2,1,,,0.3918,0.0
4,2,1,2,13,5,6,0,,,0.3895,0.0
4,2,1,2,14,5,5,1,,,0.2562,0.0
4,2,1,2,15,1,6,0,,,0.3231,0.0
4,2,1,2,16,6,6,1,,,0.1769,0.0
4,2,1,2,17,3,2,0,,,0.6001,0.0
4,2,1,2,18,6,6,1,,,0.2169,0.0
4,2,1,2,19,5,5,1,,,0.6544,0.0
4,2,1,2,20,1,5,0,,,0.3689,0.0
4,2,1,2,21,1,2,0,,,0.5723,0.0
4,2,1,2,22,5,5,1,,,0.4151,0.0
4,2,1,2,23,3,2,0,,,0.4593,0.0
4,2,1,2,24,6,6,1,,,0.2592,0.0
4,2,1,2,25,6,6,1,,,0.3107,0.0
4,2,1,2,26,2,2,1,,,0.5683,0.0
4,2,1,2,27,6,6,1,,,0.2242,0.0
4,2,1,2,28,4,4,1,,,0.3732,0.0
4,2,1,2,29,4,3,0,2,0,0.7404,0.9048
4,2,1,2,30,6,5,0,,,1.8219,0.0
4,2,1,2,31,6,1,0,,,0.3648,0.0
4,2,1,2,32,1,5,0,2,0,0.1994,0.659
4,2,1,2,33,5,6,0,,,0.6571,0.0
4,2,1,2,34,5,5,1,,,1.6962,0.0
4,2,1,2,35,4,1,0,,,0.9532,0.0
4,2,1,2,36,3,6,0,,,0.3643,0.0
4,2,1,2,37,3,5,0,,,0.2793,0.0
4,2,1,2,38,2,3,0,,,0.9168,0.0
4,2,1,2,39,1,5,0,,,0.5684,0.0
4,2,1,2,40,1,1,1,,,1.0029,0.0
4,2,1,2,41,3,3,1,,,0.689,0.0
4,2,1,2,42,5,5,1,,,0.1947,0.0
4,2,1,2,43,4,5,0,4,1,0.2819,1.1847
4,2,1,2,44,2,2,1,,,0.5592,0.0
4,2,1,2,45,2,2,1,,,0.2943,0.0
4,2,1,2,46,6,6,1,,,0.1373,0.0
4,2,1,2,47,4,4,1,,,0.7062,0.0
4,2,1,2,48,6,2,0,,,0.5148,0.0
4,2,1,2,49,4,5,0,,,0.9992,0.0
4,2,1,2,50,1,1,1,,,0.6964,0.0
4,2,1,3,1,2,2,1,,,0.4718,0.0
4,2,1,3,2,1,1,1,,,0.5154,0.0
4,2,1,3,3,4,6,0,,,0.3796,0.0
4,2,1,3,4,6,6,1,,,0.054,0.0
4,2,1,3,5,6,5,0,2,0,1.0748,0.6173
4,2,1,3,6,5,5,1,,,0.2818,0.0
4,2,1,3,7,5,4,0,5,1,0.7648,0.5924
4,2,1,3,8,5,6,0,,,0.3422,0.0
4,2,1,3,9,3,4,0,,,0.9473,0.0
4,2,1,3,10,4,2,0,,,0.646,0.0
4,2,1,3,11,5,4,0,,,0.277,0.0
4,2,1,3,12,1,1,1,,,0.1154,0.0
4,2,1,3,13,3,6,0,5,0,0.0122,1.823
4,2,1,3,14,2,2,1,,,0.4619,0.0
4,2,1,3,15,4,6,0,,,0.266,0.0
4,2,1,3,16,3,3,1,,,0.5844,0.0
4,2,1,3,17,6,6,1,,,0.1755,0.0
4,2,1,3,18,6,2,0,,,0.47,0.0
4,2,1,3,19,6,4,0,,,0.4448,0.0
4,2,1,3,20,4,1,0,,,1.0928,0.0
4,2,1,3,21,1,4,0,,,2.2257,0.0
4,2,1,3,22,2,2,1,,,0.4481,0.0
4,2,1,3,23,4,4,1,,,0.7477,0.0
4,2,1,3,24,1,6,0,,,0.3633,0.0
4,2,1,3,25,2,2,1,,,0.6776,0.0
4,2,1,3,26,1,6,0,,,0.6972,0.0
4,2,1,3,27,1,5,0,,,0.326,0.0
4,2,1,3,28,6,6,1,,,0.1617,0.0
4,2,1,3,29,2,5,0,,,0.634,0.0
4,2,1,3,30,3,4,0,,,0.9857,0.0
4,2,1,3,31,4,2,0,3,0,1.595,2.2365
4,2,1,3,32,3,2,0,4,0,0.8913,0.3778
4,2,1,3,33,5,5,1,,,0.212,0.0
4,2,1,3,34,5,6,0,5,1,0.266,0.2747
4,2,1,3,35,2,2,1,,,0.4861,0.0
4,2,1,3,36,1,6,0,1,1,0.9927,1.0996
4,2,1,3,37,6,6,1,,,0.001,0.0
4,2,1,3,38,6,3,0,,,0.7297,0.0
4,2,1,3,39,3,2,0,,,0.9977,0.0
4,2,1,3,40,5,5,1,,,0.4538,0.0
4,2,1,3,41,4,2,0,,,0.8984,0.0
4,2,1,3,42,6,6,1,,,0.2303,0.0
4,2,1,3,43,2,2,1,,,1.0189,0.0
4,2,1,3,44,1,6,0,,,0.384,0.0
4,2,1,3,45,3,2,0,,,1.9138,0.0
4,2,1,3,46,5,6,0,,,0.1815,0.0
4,2,1,3,47,6,5,0,6,1,0.2794,0.3505
4,2,1,3,48,3,2,0,,,0.4793,0.0
4,2,1,3,49,2,1,0,,,1.4292,0.0
4,2,1,3,50,4,6,0,5,0,0.0357,0.2936
4,2,1,4,1,4,4,1,,,0.7371,0.0
4,2,1,4,2,2,2,1,,,0.5614,0.0
4,2,1,4,3,5,5,1,,,0.8413,0.0
4,2,1,4,4,2,2,1,,,0.6607,0.0
4,2,1,4,5,6,6,1,,,0.3122,0.0
4,2,1,4,6,3,4,0,,,1.3067,0.0
4,2,1,4,7,1,5,0,2,0,0.7672,1.2837
4,2,1,4,8,3,3,1,,,0.7121,0.0
